BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-05-02,Белон ао,BLNG,313,3502643,14.75,14.25,14.79,14.34,14.5,14.34,241600,14.5,14.5,,3502643,3502643,,0,3,SUR,-2.65,2025-05-02
TQBR,2025-05-02,БурЗолото,BRZL,124,817293,1785,1761,1858,1820,1808,1820,452,1808,1808,,817293,817293,,0,3,SUR,1.96,2025-05-02
TQBR,2025-05-02,БСП ао,BSPB,14463,678917877.5,406.57,403.5,410,406.5,406.15,406.17,1671610,406.21,406.21,,300545484,300545484,,0,3,SUR,-0.34,2025-05-02
TQBR,2025-05-02,БСП ап,BSPBP,227,4223095,64.95,62.15,66.2,62.5,63.3,62.5,66700,63.3,63.3,,4223095,4223095,,0,3,SUR,-4.21,2025-05-02
TQBR,2025-05-02,СТГ,CARM,665,2429368.4,1.49,1.445,1.515,1.4665,1.4735,1.458,1648800,1.4775,1.4775,,1589590.9,1589590.9,,0,3,SUR,-2.38,2025-05-02
TQBR,2025-05-02,МКБ ао,CBOM,3974,44262156.4,7.8,7.41,7.87,7.514,7.558,7.464,5856400,7.546,7.546,,31414912.9,31414912.9,,0,3,SUR,-3.5,2025-05-02
TQBR,2025-05-02,РН-ЗапСиб,CHGZ,37,574508,91,87.4,91,89,89.4,89,6420,89.4,89.4,,574508,574508,,0,3,SUR,-2.2,2025-05-02
TQBR,2025-05-02,ЧКПЗ ао,CHKZ,6,101900,16900,16850,17100,17100,17000,17100,6,,17250,,0,500300,,0,3,SUR,-0.29,2025-05-02
TQBR,2025-05-02,СевСт-ао,CHMF,19598,735025449.8,1054,1011.2,1054,1013,1028.2,1016,714839,1028.4,1028.4,,498525416.6,498525416.6,,0,3,SUR,-3.61,2025-05-02
TQBR,2025-05-02,ЧМК ао,CHMK,83,926575,5090,5020,5165,5110,5090,5165,182,5090,5090,,926575,926575,,0,3,SUR,1.37,2025-05-02
TQBR,2025-05-02,ЦИАН,CNRU,1779,25338167.6,534.6,526.4,543.6,537,534.6,537,47392,534.6,534.6,,25338167.6,25338167.6,,0,3,SUR,-0.41,2025-05-02
TQBR,2025-05-02,Телеграф,CNTL,532,5080670,10.44,10.2,11.36,10.34,10.68,10.4,475700,10.68,10.68,,5080670,5080670,,0,3,SUR,-0.38,2025-05-02
TQBR,2025-05-02,Телеграф-п,CNTLP,630,3927684,7.32,7.28,7.68,7.38,7.46,7.38,526600,7.46,7.46,,3927684,3927684,,0,3,SUR,0.54,2025-05-02
TQBR,2025-05-02,iАренадата,DATA,3921,14464366.7,130.22,126.5,131,127.26,127.56,126.68,113397,127.28,127.28,,10124848.22,10124848.22,,0,3,SUR,-2.66,2025-05-02
TQBR,2025-05-02,iКаршеринг,DELI,4847,33689090.1,169.25,160,171.05,162.25,162.7,162.55,207036,162.45,162.45,,27491639.8,27491639.8,,0,3,SUR,-3.87,2025-05-02
TQBR,2025-05-02,iДиасофт,DIAS,770,7994269.5,3300,3253,3300,3262.5,3268.5,3255,2446,3267,3267,,4214510.5,4214510.5,,0,3,SUR,-1.36,2025-05-02
TQBR,2025-05-02,ЗаводДИОД,DIOD,115,640492,11.05,10.71,11.17,10.85,10.87,10.85,58900,10.87,10.87,,640492,640492,,0,3,SUR,-2.95,2025-05-02
TQBR,2025-05-02,ДЭК ао,DVEC,113,1055361,2.111,2.08,2.114,2.082,2.094,2.082,504000,2.094,2.094,,1055361,1055361,,0,3,SUR,-2.66,2025-05-02
TQBR,2025-05-02,ДонскЗР,DZRD,12,77030,3865,3850,3865,3850,3850,3850,20,,3900,,0,514600,,0,3,SUR,-0.52,2025-05-02
TQBR,2025-05-02,ДонскЗР п,DZRDP,19,86150,2620,2560,2650,2630,2610,2630,33,,2600,,0,512840,,0,3,SUR,1.15,2025-05-02
TQBR,2025-05-02,ЕвроЭлтех,EELT,353,1914447.6,11.36,10.92,11.36,11.16,11.08,11.22,172920,11.08,11.08,,1914447.6,1914447.6,,0,3,SUR,-0.71,2025-05-02
TQBR,2025-05-02,ЭЛ5Энер ао,ELFV,1425,12172557.4,0.5032,0.4912,0.5044,0.4948,0.4978,0.4916,24455000,0.4976,0.4976,,5067703.4,5067703.4,,0,3,SUR,-1.99,2025-05-02
TQBR,2025-05-02,Элемент,ELMT,1506,9629259.45,0.13375,0.1311,0.13525,0.1319,0.13285,0.13445,72469000,0.13195,0.13195,,3191330.35,3191330.35,,0,3,SUR,0.75,2025-05-02
TQBR,2025-05-02,ЭН+ГРУП ао,ENPG,13512,284486258.85,405.85,387.6,407.45,391.25,394.75,392.45,720683,394.95,394.95,,182735227.7,182735227.7,,0,3,SUR,-4.01,2025-05-02
TQBR,2025-05-02,ETLN-гдр,ETLN,689,12104723.1,59.98,58.3,59.98,58.48,58.98,58.48,205210,58.98,58.98,,12104723.1,12104723.1,,0,3,SUR,-3.15,2025-05-02
TQBR,2025-05-02,ЕвроТранс,EUTR,40691,127701330.6,122.6,119.6,123.85,120.55,120.85,119.8,1056538,120.8,120.8,,83207935.3,83207935.3,,0,3,SUR,-2.4,2025-05-02
TQBR,2025-05-02,Россети,FEES,5430,55281141.8,0.06946,0.06764,0.06946,0.06802,0.06822,0.06778,810430000,0.06824,0.06824,,35092544,35092544,,0,3,SUR,-2.67,2025-05-02
TQBR,2025-05-02,ДВМП ао,FESH,10310,241218829.6,63.54,60.94,63.67,61.21,61.55,61.21,3919150,61.52,61.52,,132647789.5,132647789.5,,0,3,SUR,-4.07,2025-05-02
TQBR,2025-05-02,FIXP-гдр,FIXP,1945,17620019.1,155,150.6,155.3,152.8,153.5,151.5,114820,153.6,153.6,,14747628.7,14747628.7,,0,3,SUR,-2.88,2025-05-02
TQBR,2025-05-02,Совкомфлот,FLOT,12080,258750455.8,86.5,82.94,86.88,83.2,83.87,83.14,3085230,83.65,83.65,,185945431.9,185945431.9,,0,3,SUR,-4.45,2025-05-02
TQBR,2025-05-02,ГАЗ ао,GAZA,4,152320,664,662,664,662,662,662,230,,672,,0,504250,,0,3,SUR,-1.19,2025-05-02
TQBR,2025-05-02,ГАЗ ап,GAZAP,15,70660,401.5,401.5,424,413.5,415.5,413.5,170,,416,,0,532430,,0,3,SUR,-2.48,2025-05-02
TQBR,2025-05-02,ГАЗКОН-ао,GAZC,0,0,,,,659,,,0,,,,0,0,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,ГАЗПРОМ ао,GAZP,157499,15268309779.1,149.7,138.15,149.7,143.49,144.25,138.89,105845280,145.01,145.01,,7484571220.5,7484571220.5,,0,3,SUR,-7.34,2025-05-02
TQBR,2025-05-02,ГАЗ-сервис,GAZS,0,0,,,,839,,,0,,,,0,0,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,ГАЗ-Тек ао,GAZT,0,0,,,,1739,,,0,,,,0,0,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,ЧеркизГ-ао,GCHE,335,4794405,3790,3740,3834,3779,3781,3779,1268,3781,3781,,4794405,4794405,,0,3,SUR,-0.42,2025-05-02
TQBR,2025-05-02,iГЕНЕТИКО,GECO,571,3191524.4,27.72,27.27,27.92,27.27,27.42,27.27,116380,27.42,27.42,,3191524.4,3191524.4,,0,3,SUR,-2.08,2025-05-02
TQBR,2025-05-02,iММЦБ ао,GEMA,68,653477,124.3,121.4,124.3,122.5,122.6,122.5,5330,122.6,122.6,,653477,653477,,0,3,SUR,-1.13,2025-05-02
TQBR,2025-05-02,МКПАО ЮМГ,GEMC,709,6543717.7,732.2,712.1,738.8,725,726.7,722.7,9005,725,725,,2301280.2,2301280.2,,0,3,SUR,-1.3,2025-05-02
TQBR,2025-05-02,ГМКНорНик,GMKN,35546,1612655873.4,114,108.56,114.1,109.34,110.68,109,14570650,110.72,110.72,,1008102787.2,1008102787.2,,0,3,SUR,-4.7,2025-05-02
TQBR,2025-05-02,ГТМ ао,GTRK,1807,43183997,221.7,211.4,223.7,213,216.7,211.4,199270,216.9,216.9,,30407681,30407681,,0,3,SUR,-5.75,2025-05-02
TQBR,2025-05-02,Хэдхантер,HEAD,5105,161668881,3182,3103,3193,3130,3135,3107,51577,3130,3130,,96686650,96686650,,0,3,SUR,-3.03,2025-05-02
TQBR,2025-05-02,Химпром ап,HIMCP,131,1035838,22.64,20.94,22.64,21.2,21.9,21.2,47300,21.9,21.9,,1035838,1035838,,0,3,SUR,-6.28,2025-05-02
TQBR,2025-05-02,ХЭНДЕРСОН,HNFG,1402,14584207.4,625.4,614,630.6,620.2,622.1,620.2,23442,620.9,620.9,,8359232.8,8359232.8,,0,3,SUR,-0.7,2025-05-02
TQBR,2025-05-02,РусГидро,HYDR,6161,61693244.4,0.4758,0.4565,0.476,0.4602,0.4631,0.458,133215000,0.4632,0.4632,,40382353.5,40382353.5,,0,3,SUR,-3.46,2025-05-02
TQBR,2025-05-02,Ижсталь2ао,IGST,26,338660,5820,5680,5820,5740,5740,5740,59,,5800,,0,504200,,0,3,SUR,-2.05,2025-05-02
TQBR,2025-05-02,Ижсталь ап,IGSTP,11,66410,4390,4360,4480,4390,4430,4390,15,,4390,,0,500390,,0,3,SUR,-2.23,2025-05-02
TQBR,2025-05-02,ИНГРАД ао,INGR,81,685870,1746,1588,1746,1614,1672,1614,410,1672,1672,,685870,685870,,0,3,SUR,-8.4,2025-05-02
TQBR,2025-05-02,ИнтерРАОао,IRAO,25171,249133881.7,3.527,3.48,3.5365,3.485,3.4915,3.4875,71352700,3.4915,3.4915,,159960837.4,159960837.4,,0,3,SUR,-1.12,2025-05-02
TQBR,2025-05-02,Яковлев-3,IRKT,4853,212715752,32.5,30.26,32.5,30.46,30.92,30.7,6877700,30.86,30.86,,138700648,138700648,,0,3,SUR,-5.07,2025-05-02
TQBR,2025-05-02,iИВА,IVAT,1970,6018684.8,145.85,141.35,146.9,145.15,145,141.85,41510,145.65,145.65,,2929268.2,2929268.2,,0,3,SUR,-2.71,2025-05-02
TQBR,2025-05-02,Славн-ЯНОС,JNOS,0,0,,,,16.45,,,0,,16.25,,0,502760,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,Слав-ЯНОСп,JNOSP,21,45970,10.5,10.5,10.76,10.64,10.7,10.64,4300,,10.7,,0,501502,,0,3,SUR,-1.48,2025-05-02
TQBR,2025-05-02,Куйбазот,KAZT,93,685278,478.2,470,478.4,470.4,472.6,470.2,1450,472.6,472.6,,685278,685278,,0,3,SUR,-1.63,2025-05-02
TQBR,2025-05-02,Куйбазот-п,KAZTP,188,2587600,484,470,488.5,470.5,480,470.5,5390,480,480,,2587600,2587600,,0,3,SUR,-3.29,2025-05-02
TQBR,2025-05-02,ТНСэКубань,KBSB,16,80085,442.5,441.5,454,441.5,445,441.5,180,,443,,0,535960,,0,3,SUR,-0.79,2025-05-02
TQBR,2025-05-02,КамчатЭ ао,KCHE,31,176420,0.43,0.415,0.431,0.418,0.42,0.418,420000,,0.43,,0,515710,,0,3,SUR,-3.46,2025-05-02
TQBR,2025-05-02,КамчатЭ ап,KCHEP,10,133000,0.715,0.695,0.715,0.695,0.7,0.695,190000,,0.71,,0,504200,,0,3,SUR,-4.14,2025-05-02
TQBR,2025-05-02,КурганГКао,KGKC,37,46068,41.6,41,41.8,41,41.6,41,1110,,42,,0,500508,,0,3,SUR,0,2025-05-02
TQBR,2025-05-02,КурганГКап,KGKCP,30,41928,49.6,49.2,50.4,50,50,50,840,,50.6,,0,508748,,0,3,SUR,0,2025-05-02
TQBR,2025-05-02,КалужскСК,KLSB,105,794019,22.43,22.43,22.72,22.56,22.56,22.56,35200,22.56,22.56,,794019,794019,,0,3,SUR,-0.22,2025-05-02
TQBR,2025-05-02,Кристалл,KLVZ,116,290086,3.758,3.71,3.77,3.74,3.738,3.736,77600,,3.752,,0,561302.6,,0,3,SUR,-0.59,2025-05-02
TQBR,2025-05-02,КАМАЗ,KMAZ,2501,43695440,107.6,102.2,108.5,103,104.4,102.4,418580,104.3,104.3,,35569174,35569174,,0,3,SUR,-5.45,2025-05-02
TQBR,2025-05-02,КМЗ,KMEZ,63,337818,1158,1132,1168,1132,1142,1132,296,,1154,,0,503890,,0,3,SUR,-3.25,2025-05-02
TQBR,2025-05-02,КоршГОК ао,KOGK,8,465000,39200,38200,39200,39000,38800,39000,12,39000,38800,,662400,543600,,0,3,SUR,-1.52,2025-05-02
TQBR,2025-05-02,СаратНПЗ,KRKN,6,70800,8900,8800,9000,9000,8850,9000,8,,9200,,0,507150,,0,3,SUR,-0.55,2025-05-02
TQBR,2025-05-02,СаратНПЗ-п,KRKNP,135,2658600,8020,7700,8060,7720,7840,7720,339,7840,7840,,2658600,2658600,,0,3,SUR,-4.46,2025-05-02
TQBR,2025-05-02,ТКЗКК ап,KRKOP,25,64144,13.48,12.8,13.48,12.8,13.1,12.8,4900,,12.92,,0,525764,,0,3,SUR,-0.93,2025-05-02
TQBR,2025-05-02,КрасОкт-ао,KROT,30,658150,1545,1504,1553,1510,1531,1510,430,1531,1531,,658150,658150,,0,3,SUR,-2.83,2025-05-02
TQBR,2025-05-02,КрасОкт-1п,KROTP,6,28950,481,478,487,478,483,478,60,,490,,0,509260,,0,3,SUR,-2.45,2025-05-02
TQBR,2025-05-02,Красэсб ао,KRSB,28,144868,16.28,16.1,16.36,16.34,16.28,16.34,8900,,16.12,,0,501388,,0,3,SUR,0.49,2025-05-02
TQBR,2025-05-02,Красэсб ап,KRSBP,31,182944,16.12,16,16.34,16.34,16.18,16.34,11300,,16.06,,0,547366,,0,3,SUR,3.16,2025-05-02
TQBR,2025-05-02,КузнецкийБ,KUZB,177,377836.5,0.03435,0.0338,0.03585,0.0338,0.03465,0.0338,10910000,,0.03455,,0,517580,,0,3,SUR,-1.17,2025-05-02
TQBR,2025-05-02,ОргСинт ао,KZOS,244,1249511,79.3,78.4,79.8,78.7,79,78.7,15820,79,79,,1249511,1249511,,0,3,SUR,-0.76,2025-05-02
TQBR,2025-05-02,ОргСинт ап,KZOSP,343,790755.5,20.5,20,20.5,20.12,20.19,20.12,39170,20.19,20.19,,790755.5,790755.5,,0,3,SUR,-1.9,2025-05-02
TQBR,2025-05-02,Европлан,LEAS,4937,39544407.9,620,604.2,623,608.4,608.5,604.2,64990,607.7,607.7,,24032572.7,24032572.7,,0,3,SUR,-2.3,2025-05-02
TQBR,2025-05-02,Лента ао,LENT,2767,39465134.5,1479,1410,1495,1421,1442.5,1428,27360,1435.5,1435.5,,26217583,26217583,,0,3,SUR,-3.45,2025-05-02
TQBR,2025-05-02,Фармсинтез,LIFE,608,6588456,3.645,3.53,3.665,3.53,3.595,3.53,1831800,3.595,3.595,,6588456,6588456,,0,3,SUR,-3.29,2025-05-02
TQBR,2025-05-02,ЛУКОЙЛ,LKOH,33281,2558868261,6685,6485,6703.5,6540,6576.5,6504,389091,6592.5,6592.5,,1638566929.5,1638566929.5,,0,3,SUR,-2.69,2025-05-02
TQBR,2025-05-02,Ламбумиз,LMBZ,172,601845.5,491,480,598,568.5,533,570.5,1129,533,533,,601845.5,601845.5,,0,3,SUR,15.84,2025-05-02
TQBR,2025-05-02,Лензолото,LNZL,60,1115060,12470,12250,12500,12400,12390,12400,90,12390,12390,,1115060,1115060,,0,3,SUR,-0.4,2025-05-02
TQBR,2025-05-02,Лензол. ап,LNZLP,179,1063210,1760,1730,1770,1730,1750,1730,608,1750,1750,,1063210,1063210,,0,3,SUR,-2.54,2025-05-02
TQBR,2025-05-02,ЛЭСК ао,LPSB,108,1576490,61.6,59.1,61.85,59.2,60.15,59.2,26200,60.15,60.15,,1576490,1576490,,0,3,SUR,-1.99,2025-05-02
TQBR,2025-05-02,РСетиЛЭ,LSNG,245,2778475,14.06,13.6,14.06,13.62,13.67,13.62,203300,13.67,13.67,,2778475,2778475,,0,3,SUR,-2.78,2025-05-02
TQBR,2025-05-02,РСетиЛЭ-п,LSNGP,794,9909097,206,205,207.3,205.1,206,205.1,48100,206,206,,9909097,9909097,,0,3,SUR,-1.06,2025-05-02
TQBR,2025-05-02,ЛСР ао,LSRG,5836,147756206.6,773,750,777,760.4,760.8,752.2,194205,761.4,761.4,,84067907.6,84067907.6,,0,3,SUR,-3.22,2025-05-02
TQBR,2025-05-02,Левенгук,LVHK,27,186465,29.45,28.95,29.7,29.6,29.6,29.7,6300,,29.35,,0,502245,,0,3,SUR,1.71,2025-05-02
TQBR,2025-05-02,МагадЭн ао,MAGE,143,439977,3.07,2.93,3.11,3.01,3,3.01,146600,,3.01,,0,525211,,0,3,SUR,-2.27,2025-05-02
TQBR,2025-05-02,МагадЭн ап,MAGEP,91,167386,2.23,2.14,2.23,2.17,2.17,2.17,77000,,2.2,,0,511395,,0,3,SUR,-1.36,2025-05-02
TQBR,2025-05-02,ММК,MAGN,32547,595777010.35,32.89,31.18,32.905,31.62,31.995,31.375,18619540,32.02,32.02,,320845047.2,320845047.2,,0,3,SUR,-4.39,2025-05-02
TQBR,2025-05-02,МТС Банк,MBNK,3019,34857242,1252.5,1220,1267,1233,1237.5,1230,28163,1234.5,1234.5,,17109224,17109224,,0,3,SUR,-1.64,2025-05-02
TQBR,2025-05-02,MDMG-ао,MDMG,7169,53601960.7,972.6,960,981.6,962.7,967,965.5,55431,967.1,967.1,,35790562.1,35790562.1,,0,3,SUR,-0.96,2025-05-02
TQBR,2025-05-02,Мегион-ао,MFGS,0,0,,,,354,,,0,,359,,0,509400,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,Мегион-ап,MFGSP,12,50430,232,228.5,232,231.5,229,231.5,220,,230,,0,505830,,0,3,SUR,-0.22,2025-05-02
TQBR,2025-05-02,МГКЛ,MGKL,898,5004650.35,2.502,2.4,2.502,2.4385,2.4285,2.4215,2060800,2.429,2.429,,3784338.4,3784338.4,,0,3,SUR,-2.36,2025-05-02
TQBR,2025-05-02,Магнит ао,MGNT,15896,949506557,4421.5,4305,4441,4328,4354.5,4309.5,218055,4352,4352,,481465546,481465546,,0,3,SUR,-2.82,2025-05-02
TQBR,2025-05-02,СМЗ-ао,MGNZ,0,0,,,,7440,,,0,,,,0,0,,0,3,SUR,,2025-05-02
TQBR,2025-05-02,МГТС-5ао,MGTS,20,141795,1150,1140,1155,1140,1145,1140,124,,1150,,0,501455,,0,3,SUR,-0.44,2025-05-02
TQBR,2025-05-02,МГТС-4ап,MGTSP,130,1670212,838,824,842,828,828,828,2017,828,828,,1670212,1670212,,0,3,SUR,-0.96,2025-05-02
TQBR,2025-05-02,ТНСэнМарЭл,MISB,4,28090,46.9,46.8,46.9,46.8,46.8,46.8,600,,47.9,,0,508070,,0,3,SUR,-0.43,2025-05-02
TQBR,2025-05-02,ТНСэМаЭл-п,MISBP,19,156700,43.5,42.7,43.9,43.7,43.5,43.7,3600,,43.2,,0,509420,,0,3,SUR,-0.23,2025-05-02
TQBR,2025-05-02,МосБиржа,MOEX,32584,948166924.1,199.17,192,199.18,192.15,194.39,192.68,4877620,194.36,194.36,,612654126.5,612654126.5,,0,3,SUR,-3.26,2025-05-02
TQBR,2025-05-02,РоссЦентр,MRKC,1617,9240105.2,0.533,0.52,0.533,0.52,0.5244,0.52,17621000,0.5244,0.5244,,9240105.2,9240105.2,,0,3,SUR,-2.55,2025-05-02
TQBR,2025-05-02,Россети СК,MRKK,55,511984.6,16.76,16.46,16.84,16.52,16.64,16.52,30770,16.64,16.64,,511984.6,511984.6,,0,3,SUR,-1.55,2025-05-02
TQBR,2025-05-02,РСетиЦП ао,MRKP,508,10572882,0.3785,0.377,0.3857,0.3792,0.3795,0.3792,27860000,0.3795,0.3795,,10572882,10572882,,0,3,SUR,-0.39,2025-05-02
TQBR,2025-05-02,РсетСиб ао,MRKS,581,1984274.5,0.51,0.475,0.5105,0.491,0.491,0.48,4042000,0.493,0.493,,1056400,1056400,,0,3,SUR,-5.51,2025-05-02
TQBR,2025-05-02,Россети Ур,MRKU,719,8179948,0.3956,0.3782,0.3984,0.3866,0.3886,0.3812,21050000,0.3902,0.3902,,4347404,4347404,,0,3,SUR,-2.31,2025-05-02
TQBR,2025-05-02,РсетВол ао,MRKV,616,4249884,0.077,0.07565,0.07745,0.0757,0.0763,0.07565,55700000,0.0763,0.0763,,4249884,4249884,,0,3,SUR,-2.45,2025-05-02
TQBR,2025-05-02,РоссЮг ао,MRKY,162,1312897.5,0.0675,0.0661,0.0675,0.0662,0.0666,0.0662,19720000,0.0666,0.0666,,1312897.5,1312897.5,,0,3,SUR,-2.07,2025-05-02
TQBR,2025-05-02,РСетиСЗ ао,MRKZ,241,1439491.5,0.061,0.06015,0.06145,0.06015,0.06065,0.06015,23730000,0.06065,0.06065,,1439491.5,1439491.5,,0,3,SUR,-1.39,2025-05-02
TQBR,2025-05-02,МордЭнСб,MRSB,11,167560,0.732,0.726,0.732,0.728,0.728,0.728,230000,,0.73,,0,503420,,0,3,SUR,-1.89,2025-05-02
TQBR,2025-05-02,+МосЭнерго,MSNG,2296,23883348,2.188,2.1055,2.207,2.12,2.1355,2.1205,11185000,2.1435,2.1435,,13712788.5,13712788.5,,0,3,SUR,-3.06,2025-05-02
TQBR,2025-05-02,РСетиМР ао,MSRS,565,5237913,1.1575,1.138,1.1685,1.148,1.1515,1.14,4548000,1.1535,1.1535,,3881709.5,3881709.5,,0,3,SUR,-2.1,2025-05-02
TQBR,2025-05-02,Мостотрест,MSTT,903,16451745.5,134,125.05,135.4,125.7,130.35,125.7,126230,130.35,130.35,,16451745.5,16451745.5,,0,3,SUR,-4.34,2025-05-02
TQBR,2025-05-02,Мечел ао,MTLR,44669,1146726895.16,91.52,88.52,91.68,88.95,89.44,89.29,12820659,89.28,89.28,,621217906.06,621217906.06,,0,3,SUR,-3.08,2025-05-02
TQBR,2025-05-02,Мечел ап,MTLRP,4903,118523170.5,93.3,89.7,93.3,90.25,90.6,90,1308430,90.6,90.6,,59243254,59243254,,0,3,SUR,-3.64,2025-05-02
TQBR,2025-05-02,МТС-ао,MTSS,9719,315668944.5,215.85,208.65,215.85,209.75,211.25,209.1,1494240,211.55,211.55,,221584487,221584487,,0,3,SUR,-3.33,2025-05-02
TQBR,2025-05-02,М.видео,MVID,3265,42658689.25,105.5,101.1,106.25,101.35,102.35,102.15,416697,102.3,102.3,,30081385.6,30081385.6,,0,3,SUR,-2.99,2025-05-02
TQBR,2025-05-02,iНПОНаука,NAUK,72,1222805,489.5,476,489.5,488,483.5,485.5,2530,483.5,483.5,,1222805,1222805,,0,3,SUR,-0.82,2025-05-02
TQBR,2025-05-02,НЕФАЗ,NFAZ,28,366145,324,321.5,329.5,321.5,324,321.5,1130,,324,,0,502240,,0,3,SUR,-0.16,2025-05-02
TQBR,2025-05-02,НКХП ао,NKHP,583,12345785,780,752,780,752,760.5,752,16230,760.5,760.5,,12345785,12345785,,0,3,SUR,-3.59,2025-05-02
TQBR,2025-05-02,НКНХ ао,NKNC,246,1931499.5,89.3,87.6,89.3,88.25,88.25,88.25,21890,88.25,88.25,,1931499.5,1931499.5,,0,3,SUR,-1.18,2025-05-02
TQBR,2025-05-02,НКНХ ап,NKNCP,638,5851037.2,69.36,68.24,70.82,68.8,68.96,68.8,84840,68.96,68.96,,5851037.2,5851037.2,,0,3,SUR,-1.21,2025-05-02
TQBR,2025-05-02,Нижкамшина,NKSH,135,2056775,45.55,44.8,47.9,45.75,46.1,45.75,44600,46.1,46.1,,2056775,2056775,,0,3,SUR,0.33,2025-05-02
TQBR,2025-05-02,НЛМК ао,NLMK,14179,435110206.2,130.28,125.32,130.68,126.56,127.3,125.86,3417760,127.4,127.4,,260257432.8,260257432.8,,0,3,SUR,-3.39,2025-05-02
