BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-05-06,ETLN-гдр,ETLN,597,3138241.32,56.5,56,58.2,57.7,57.26,57.7,54810,57.26,57.26,,3138241.32,3138241.32,,0,3,SUR,2.67,2025-05-06
TQBR,2025-05-06,ЕвроТранс,EUTR,10738,212322569.5,120.45,120,123.15,122.65,122,122,1740433,122.05,122.05,,126258083.2,126258083.2,,0,3,SUR,1.5,2025-05-06
TQBR,2025-05-06,Россети,FEES,12628,181140268,0.06702,0.06644,0.06798,0.06744,0.06724,0.06736,2693610000,0.0672,0.0672,,141504806.4,141504806.4,,0,3,SUR,0.39,2025-05-06
TQBR,2025-05-06,ДВМП ао,FESH,8390,179508964.5,60.19,58.8,62.58,61.72,60.6,61.8,2962070,60.44,60.44,,103610161.6,103610161.6,,0,3,SUR,2.67,2025-05-06
TQBR,2025-05-06,FIXP-гдр,FIXP,1803,16424762.2,150.1,150.1,155.6,154.1,153.8,154.3,106822,153.3,153.3,,11042252.9,11042252.9,,0,3,SUR,1.65,2025-05-06
TQBR,2025-05-06,Совкомфлот,FLOT,13399,277251551.6,81.24,80,83,82.86,81.53,82.54,3400310,81.55,81.55,,189224065.3,189224065.3,,0,3,SUR,1.73,2025-05-06
TQBR,2025-05-06,ГАЗ ао,GAZA,44,371620,648,624,683,666,664,666,560,,660,,0,501410,,0,3,SUR,4.06,2025-05-06
TQBR,2025-05-06,ГАЗ ап,GAZAP,30,274855,408,405,416.5,416,410,416,670,,410.5,,0,500835,,0,3,SUR,2.97,2025-05-06
TQBR,2025-05-06,ГАЗКОН-ао,GAZC,0,0,,,,659,,,0,,,,0,0,,0,3,SUR,,2025-05-06
TQBR,2025-05-06,ГАЗПРОМ ао,GAZP,255969,28033854368.7,134.92,132.33,139.5,138.42,136.82,137.71,204858750,136.89,136.89,,18154717080.6,18154717080.6,,0,3,SUR,1.94,2025-05-06
TQBR,2025-05-06,ГАЗ-сервис,GAZS,0,0,,,,839,,,0,,,,0,0,,0,3,SUR,,2025-05-06
TQBR,2025-05-06,ГАЗ-Тек ао,GAZT,0,0,,,,1739,,,0,,,,0,0,,0,3,SUR,,2025-05-06
TQBR,2025-05-06,ЧеркизГ-ао,GCHE,343,6039435,3763,3732,3786,3783,3754,3783,1609,3754,3754,,6039435,6039435,,0,3,SUR,1.42,2025-05-06
TQBR,2025-05-06,iГЕНЕТИКО,GECO,729,6954560,26.98,26.98,28.54,28.07,27.77,28.07,250410,27.77,27.77,,6954560,6954560,,0,3,SUR,4.04,2025-05-06
TQBR,2025-05-06,iММЦБ ао,GEMA,40,143425,122,122,122.9,122.9,122.6,122.9,1170,,122.5,,0,500828,,0,3,SUR,0.9,2025-05-06
TQBR,2025-05-06,МКПАО ЮМГ,GEMC,1093,11495935,738.1,733,764,757.5,751.5,746.1,15297,752.4,752.4,,8847299.6,8847299.6,,0,3,SUR,1.18,2025-05-06
TQBR,2025-05-06,ГМКНорНик,GMKN,44321,1446492263.4,107.76,106.56,109.58,108.72,108.04,107.7,13387030,107.92,107.92,,993279562.2,993279562.2,,0,3,SUR,0.41,2025-05-06
TQBR,2025-05-06,ГТМ ао,GTRK,3179,117937898,218.2,215.7,228.6,223.1,221.7,220.6,532010,220.4,220.4,,66219403,66219403,,0,3,SUR,2.27,2025-05-06
TQBR,2025-05-06,Хэдхантер,HEAD,16823,323765168,3066,3014,3131,3093,3088,3074,104845,3090,3090,,217779646,217779646,,0,3,SUR,0.26,2025-05-06
TQBR,2025-05-06,Химпром ап,HIMCP,63,470130,20.6,20.5,21.06,20.98,20.8,20.98,22600,,20.78,,0,517174,,0,3,SUR,1.84,2025-05-06
TQBR,2025-05-06,ХЭНДЕРСОН,HNFG,1481,13986444,612.4,612.4,626.4,616,618.9,617.8,22600,618.9,618.9,,7197971.3,7197971.3,,0,3,SUR,0.95,2025-05-06
TQBR,2025-05-06,РусГидро,HYDR,7485,81865529,0.4526,0.4503,0.4679,0.465,0.4604,0.4617,177831000,0.4598,0.4598,,46870816.3,46870816.3,,0,3,SUR,1.47,2025-05-06
TQBR,2025-05-06,Ижсталь2ао,IGST,16,115140,5600,5600,5860,5820,5760,5820,20,,5800,,0,504460,,0,3,SUR,3.93,2025-05-06
TQBR,2025-05-06,Ижсталь ап,IGSTP,24,234730,4220,4180,4340,4330,4270,4340,55,,4290,,0,502120,,0,3,SUR,2.6,2025-05-06
TQBR,2025-05-06,ИНГРАД ао,INGR,20,93054,1570,1552,1584,1578,1578,1572,59,,1636,,0,517172,,0,3,SUR,0.13,2025-05-06
TQBR,2025-05-06,ИнтерРАОао,IRAO,30259,481680300.65,3.4655,3.451,3.5455,3.5045,3.4905,3.52,137976200,3.4865,3.4865,,377561963.85,377561963.85,,0,3,SUR,1.57,2025-05-06
TQBR,2025-05-06,Яковлев-3,IRKT,3119,131453796,30.48,30.2,31.72,31.22,30.94,31.18,4247900,30.88,30.88,,81051980,81051980,,0,3,SUR,2.3,2025-05-06
TQBR,2025-05-06,iИВА,IVAT,1915,7556533.8,141.5,140.25,142.5,141.55,141.4,141.95,53425,141.2,141.2,,4348296.9,4348296.9,,0,3,SUR,0.32,2025-05-06
TQBR,2025-05-06,Славн-ЯНОС,JNOS,26,138480,16,16,16.8,16.8,16.3,16.8,8500,,16.1,,0,612795,,0,3,SUR,2.75,2025-05-06
TQBR,2025-05-06,Слав-ЯНОСп,JNOSP,25,119216,10.4,10.38,11.04,10.9,10.74,10.9,11100,,10.66,,0,534930,,0,3,SUR,3.61,2025-05-06
TQBR,2025-05-06,Куйбазот,KAZT,202,2127490,456.6,456.6,476.2,475,466.6,475,4560,466.6,466.6,,2127490,2127490,,0,3,SUR,4.44,2025-05-06
TQBR,2025-05-06,Куйбазот-п,KAZTP,112,864790,471,467.5,481,473.5,472.5,473.5,1830,472.5,472.5,,864790,864790,,0,3,SUR,1.18,2025-05-06
TQBR,2025-05-06,ТНСэКубань,KBSB,46,275115,437.5,430,442,439,436.5,436.5,630,,443,,0,509465,,0,3,SUR,-0.8,2025-05-06
TQBR,2025-05-06,КамчатЭ ао,KCHE,12,50500,0.42,0.415,0.422,0.422,0.421,0.422,120000,,0.423,,0,528790,,0,3,SUR,0.48,2025-05-06
TQBR,2025-05-06,КамчатЭ ап,KCHEP,9,105950,0.71,0.7,0.71,0.71,0.705,0.71,150000,,0.7,,0,502600,,0,3,SUR,2.16,2025-05-06
TQBR,2025-05-06,КурганГКао,KGKC,249,921284,41.6,38,41.8,39.8,39.6,39.8,23240,39.6,39.6,,921284,921284,,0,3,SUR,-2.93,2025-05-06
TQBR,2025-05-06,КурганГКап,KGKCP,34,77304,49.4,49.2,50.4,49.4,49.6,49.2,1560,,50.2,,0,500122,,0,3,SUR,-0.4,2025-05-06
TQBR,2025-05-06,КалужскСК,KLSB,69,617641,22.58,22.56,22.75,22.72,22.62,22.72,27300,22.62,22.62,,617641,617641,,0,3,SUR,0.84,2025-05-06
TQBR,2025-05-06,Кристалл,KLVZ,161,515841.8,3.678,3.676,3.744,3.742,3.724,3.742,138500,3.724,3.724,,515841.8,515841.8,,0,3,SUR,1.24,2025-05-06
TQBR,2025-05-06,КАМАЗ,KMAZ,1385,19962905,102.7,102.5,105.2,104.6,104.1,104,191770,104.1,104.1,,12681300,12681300,,0,3,SUR,1.27,2025-05-06
TQBR,2025-05-06,КМЗ,KMEZ,52,201558,1110,1110,1140,1116,1120,1116,180,,1122,,0,505816,,0,3,SUR,1.45,2025-05-06
TQBR,2025-05-06,КоршГОК ао,KOGK,3,113800,38000,37800,38000,38000,38000,38000,3,37800,37800,,605800,529200,,0,3,SUR,0.53,2025-05-06
TQBR,2025-05-06,СаратНПЗ,KRKN,3,80150,8950,8900,8950,8900,8900,8900,9,,9100,,0,510600,,0,3,SUR,0,2025-05-06
TQBR,2025-05-06,СаратНПЗ-п,KRKNP,68,866760,7660,7620,7960,7820,7740,7820,112,7740,7740,,866760,866760,,0,3,SUR,1.56,2025-05-06
TQBR,2025-05-06,ТКЗКК ап,KRKOP,9,30974,13.02,12.82,13.02,12.98,12.9,12.98,2400,,12.94,,0,500924,,0,3,SUR,-0.15,2025-05-06
TQBR,2025-05-06,КрасОкт-ао,KROT,49,1270120,1506,1506,1548,1548,1530,1548,830,1530,1530,,1270120,1270120,,0,3,SUR,1.64,2025-05-06
TQBR,2025-05-06,КрасОкт-1п,KROTP,7,37460,467,467,473,473,468,473,80,478,478,,511210,501490,,0,3,SUR,1.72,2025-05-06
TQBR,2025-05-06,Красэсб ао,KRSB,282,2671400,17,16.58,17.7,17.18,17.18,17.02,155500,17.18,17.18,,2671400,2671400,,0,3,SUR,0.83,2025-05-06
TQBR,2025-05-06,Красэсб ап,KRSBP,161,878424,17.16,16.84,17.78,17.32,17.46,17.34,50300,17.46,17.46,,878424,878424,,0,3,SUR,3.34,2025-05-06
TQBR,2025-05-06,КузнецкийБ,KUZB,90,75464.5,0.0339,0.0339,0.0342,0.03395,0.034,0.03395,2220000,,0.0339,,0,500194.5,,0,3,SUR,0.89,2025-05-06
TQBR,2025-05-06,ОргСинт ао,KZOS,318,1913903,78.5,78.3,79.6,78.3,79,78.3,24240,79,79,,1913903,1913903,,0,3,SUR,-0.13,2025-05-06
TQBR,2025-05-06,ОргСинт ап,KZOSP,390,1117766.9,19.56,19.46,20.1,19.9,19.89,19.9,56210,19.89,19.89,,1117766.9,1117766.9,,0,3,SUR,1.79,2025-05-06
TQBR,2025-05-06,Европлан,LEAS,8598,97703443.5,591.6,591.6,604.8,597.5,599.6,599,162969,599.6,599.6,,66542494.2,66542494.2,,0,3,SUR,0.69,2025-05-06
TQBR,2025-05-06,Лента ао,LENT,2251,34139059.5,1406.5,1400,1432,1420.5,1417.5,1420,24080,1416,1416,,26448660,26448660,,0,3,SUR,0.71,2025-05-06
TQBR,2025-05-06,Фармсинтез,LIFE,794,6790491,3.425,3.39,3.61,3.565,3.525,3.565,1927600,3.525,3.525,,6790491,6790491,,0,3,SUR,5.32,2025-05-06
TQBR,2025-05-06,ЛУКОЙЛ,LKOH,53749,4461472359,6338.5,6292.5,6462.5,6425,6386,6373.5,698328,6390.5,6390.5,,3082292492.5,3082292492.5,,0,3,SUR,0.6,2025-05-06
TQBR,2025-05-06,Ламбумиз,LMBZ,125,660479.5,492,481,495,494,488.5,494,1352,488.5,488.5,,660479.5,660479.5,,0,3,SUR,0.3,2025-05-06
TQBR,2025-05-06,Лензолото,LNZL,86,1343870,12330,12300,12630,12450,12440,12450,108,12440,12440,,1343870,1343870,,0,3,SUR,1.14,2025-05-06
TQBR,2025-05-06,Лензол. ап,LNZLP,168,985485,1735,1720,1770,1735,1750,1735,563,1750,1750,,985485,985485,,0,3,SUR,0.87,2025-05-06
TQBR,2025-05-06,ЛЭСК ао,LPSB,87,1559195,58,57.95,59.7,58.9,58.85,58.9,26500,58.85,58.85,,1559195,1559195,,0,3,SUR,1.2,2025-05-06
TQBR,2025-05-06,РСетиЛЭ,LSNG,228,2483429,13.51,13.47,13.88,13.8,13.7,13.78,181300,13.7,13.7,,2483429,2483429,,0,3,SUR,1.7,2025-05-06
TQBR,2025-05-06,РСетиЛЭ-п,LSNGP,1043,17109547,205.05,205.05,207,206.45,206.35,206.45,82910,206.35,206.35,,17109547,17109547,,0,3,SUR,1.15,2025-05-06
TQBR,2025-05-06,ЛСР ао,LSRG,8071,142814740,709.8,700,730.6,721.6,718.8,727.6,198866,718.2,718.2,,95361285,95361285,,0,3,SUR,2.59,2025-05-06
TQBR,2025-05-06,Левенгук,LVHK,31,272040,29.05,29,29.85,29.5,29.55,29.5,9200,,29.45,,0,512275,,0,3,SUR,1.2,2025-05-06
TQBR,2025-05-06,МагадЭн ао,MAGE,540,2594141,3.01,2.79,3.11,3.01,2.92,3.03,888000,2.92,2.92,,2594141,2594141,,0,3,SUR,0.66,2025-05-06
TQBR,2025-05-06,МагадЭн ап,MAGEP,53,88048,2.16,2.16,2.23,2.21,2.2,2.23,40000,,2.2,,0,502437,,0,3,SUR,2.29,2025-05-06
TQBR,2025-05-06,ММК,MAGN,32673,696045177.35,31.295,30.97,32.08,31.785,31.445,31.665,22133640,31.36,31.36,,495768552.7,495768552.7,,0,3,SUR,1.18,2025-05-06
TQBR,2025-05-06,МТС Банк,MBNK,1893,31569039.5,1210,1203.5,1260,1249,1238,1228.5,25503,1239,1239,,26007848,26007848,,0,3,SUR,1.4,2025-05-06
TQBR,2025-05-06,MDMG-ао,MDMG,4828,55312084.3,984,980.6,994.4,989,990.4,988.3,55847,990.8,990.8,,34898738.7,34898738.7,,0,3,SUR,0.52,2025-05-06
TQBR,2025-05-06,Мегион-ао,MFGS,29,159570,338,337,354,346,347,346,460,,353,,0,501120,,0,3,SUR,-0.86,2025-05-06
TQBR,2025-05-06,Мегион-ап,MFGSP,39,259230,228,222,230.5,224.5,225.5,228,1150,,228,,0,518020,,0,3,SUR,-1.51,2025-05-06
TQBR,2025-05-06,МГКЛ,MGKL,629,5765744.25,2.4245,2.4005,2.463,2.438,2.433,2.4335,2369800,2.4335,2.4335,,4261744.45,4261744.45,,0,3,SUR,1.04,2025-05-06
TQBR,2025-05-06,Магнит ао,MGNT,27465,1556182625,4233,4150,4335.5,4328.5,4276.5,4288.5,363966,4281.5,4281.5,,1150928890,1150928890,,0,3,SUR,1.48,2025-05-06
TQBR,2025-05-06,СМЗ-ао,MGNZ,0,0,,,,7440,,,0,,,,0,0,,0,3,SUR,,2025-05-06
TQBR,2025-05-06,МГТС-5ао,MGTS,27,128605,1115,1115,1135,1130,1130,1130,114,,1135,,0,513320,,0,3,SUR,0,2025-05-06
TQBR,2025-05-06,МГТС-4ап,MGTSP,231,936604,810,806,818,814,812,814,1153,812,812,,936604,936604,,0,3,SUR,0.49,2025-05-06
TQBR,2025-05-06,ТНСэнМарЭл,MISB,59,534640,48.9,48.7,51,49,50,49,10700,50,50,,534640,534640,,0,3,SUR,3.59,2025-05-06
TQBR,2025-05-06,ТНСэМаЭл-п,MISBP,22,127200,44.8,44.8,46,45.5,45.4,45.5,2800,,44.2,,0,504290,,0,3,SUR,3.41,2025-05-06
TQBR,2025-05-06,МосБиржа,MOEX,40481,1744343211.8,194,193.32,200,198.9,197.63,197.87,8826850,197.9,197.9,,1311235747.8,1311235747.8,,0,3,SUR,1.92,2025-05-06
TQBR,2025-05-06,РоссЦентр,MRKC,5211,79325244.2,0.5402,0.5304,0.554,0.546,0.5446,0.546,145672000,0.5446,0.5446,,79325244.2,79325244.2,,0,3,SUR,1.19,2025-05-06
TQBR,2025-05-06,Россети СК,MRKK,140,279806.8,16.2,16.2,17.02,16.72,16.7,16.72,16760,,16.6,,0,520179.8,,0,3,SUR,2.96,2025-05-06
TQBR,2025-05-06,РСетиЦП ао,MRKP,852,15378134,0.3666,0.3666,0.381,0.3809,0.3765,0.3809,40850000,0.3765,0.3765,,15378134,15378134,,0,3,SUR,3.62,2025-05-06
TQBR,2025-05-06,РсетСиб ао,MRKS,5590,65127877,0.5835,0.566,0.629,0.5855,0.594,0.578,109609000,0.5945,0.5945,,48095306.5,48095306.5,,0,3,SUR,-0.94,2025-05-06
TQBR,2025-05-06,Россети Ур,MRKU,1235,21569424,0.3986,0.39,0.409,0.397,0.401,0.3998,53800000,0.4006,0.4006,,13753622,13753622,,0,3,SUR,0.45,2025-05-06
TQBR,2025-05-06,РсетВол ао,MRKV,531,4336286.5,0.0756,0.07525,0.07665,0.07585,0.0759,0.07585,57130000,0.0759,0.0759,,4336286.5,4336286.5,,0,3,SUR,1.13,2025-05-06
TQBR,2025-05-06,РоссЮг ао,MRKY,863,8560453.5,0.06875,0.06715,0.07195,0.0687,0.0697,0.0687,122820000,0.0697,0.0697,,8560453.5,8560453.5,,0,3,SUR,0.51,2025-05-06
TQBR,2025-05-06,РСетиСЗ ао,MRKZ,2626,33272496,0.0624,0.06215,0.0667,0.0658,0.0653,0.0658,509610000,0.0653,0.0653,,33272496,33272496,,0,3,SUR,7.52,2025-05-06
TQBR,2025-05-06,МордЭнСб,MRSB,5,82440,0.75,0.748,0.75,0.748,0.75,0.748,110000,0.74,0.74,,532340,502900,,0,3,SUR,1.63,2025-05-06
TQBR,2025-05-06,+МосЭнерго,MSNG,3104,47153324.5,2.1355,2.1265,2.195,2.183,2.165,2.1945,21778000,2.1665,2.1665,,34449761,34449761,,0,3,SUR,2.88,2025-05-06
TQBR,2025-05-06,РСетиМР ао,MSRS,541,8153738.5,1.1545,1.145,1.1795,1.165,1.167,1.161,6987000,1.1675,1.1675,,5963891,5963891,,0,3,SUR,1.04,2025-05-06
TQBR,2025-05-06,Мостотрест,MSTT,1266,14042788,124.35,123.85,132.95,130.05,129.65,130.05,108330,129.65,129.65,,14042788,14042788,,0,3,SUR,5.3,2025-05-06
TQBR,2025-05-06,Мечел ао,MTLR,42818,1242687104.15,87.5,86.45,89.7,89.16,88.12,88.54,14102354,88.07,88.07,,769260471.37,769260471.37,,0,3,SUR,1.51,2025-05-06
TQBR,2025-05-06,Мечел ап,MTLRP,6482,203288015,88,86.25,90.5,90.1,88.9,89.1,2287050,88.7,88.7,,125646555.5,125646555.5,,0,3,SUR,1.25,2025-05-06
TQBR,2025-05-06,МТС-ао,MTSS,17268,650794902.5,208.3,205,215.85,214.5,211.65,212.85,3075350,211.8,211.8,,518695686,518695686,,0,3,SUR,2.18,2025-05-06
TQBR,2025-05-06,М.видео,MVID,3184,38300673.85,99.85,98.45,102.8,102.15,101.2,101.5,378409,101.2,101.2,,20137564.45,20137564.45,,0,3,SUR,1.65,2025-05-06
TQBR,2025-05-06,iНПОНаука,NAUK,145,1698105,464.5,464.5,474.5,473,470.5,473,3610,470.5,470.5,,1698105,1698105,,0,3,SUR,1.5,2025-05-06
TQBR,2025-05-06,НЕФАЗ,NFAZ,141,2137720,326,319.5,341.5,321,328,321,6520,328,328,,2137720,2137720,,0,3,SUR,1.9,2025-05-06
TQBR,2025-05-06,НКХП ао,NKHP,1033,25055010,718,710.5,749,738,734.5,738,34110,734.5,734.5,,25055010,25055010,,0,3,SUR,3.65,2025-05-06
TQBR,2025-05-06,НКНХ ао,NKNC,221,1443473,86.5,86.5,88.55,88.5,87.9,88.5,16420,87.9,87.9,,1443473,1443473,,0,3,SUR,2.37,2025-05-06
TQBR,2025-05-06,НКНХ ап,NKNCP,1033,7108624,69,67,70,68.36,68.54,68.36,103700,68.54,68.54,,7108624,7108624,,0,3,SUR,-0.2,2025-05-06
TQBR,2025-05-06,Нижкамшина,NKSH,29,407445,44.05,44.05,45.35,45.15,44.75,45.15,9100,,44.6,,0,606795,,0,3,SUR,1.92,2025-05-06
TQBR,2025-05-06,НЛМК ао,NLMK,25663,569233687,122.9,122.18,127.14,126.5,124.66,126.18,4566180,124.54,124.54,,423100817.8,423100817.8,,0,3,SUR,2.34,2025-05-06
TQBR,2025-05-06,НМТП ао,NMTP,3858,86504115.5,9.045,8.97,9.325,9.225,9.225,9.17,9376500,9.245,9.245,,68094707,68094707,,0,3,SUR,1.61,2025-05-06
TQBR,2025-05-06,ТНСэнНН ао,NNSB,9,41990,3470,3460,3540,3530,3500,3530,12,,3570,,0,500330,,0,3,SUR,2.02,2025-05-06
TQBR,2025-05-06,ТНСэнНН ап,NNSBP,25,56748,1206,1184,1222,1200,1208,1200,47,,1196,,0,500882,,0,3,SUR,-0.5,2025-05-06
TQBR,2025-05-06,iНаукаСвяз,NSVZ,207,2101965,283.5,280.5,294,291.5,288.5,291,7290,288.5,288.5,,2101965,2101965,,0,3,SUR,2.46,2025-05-06
TQBR,2025-05-06,Новатэк ао,NVTK,88263,6099816435.8,1080,1050,1145.6,1118,1102.4,1124.8,5533007,1096,1096,,3986124556.6,3986124556.6,,0,3,SUR,4.36,2025-05-06
TQBR,2025-05-06,ОГК-2 ао,OGKB,1498,10109813.2,0.334,0.3314,0.3401,0.339,0.3364,0.3396,30054000,0.3362,0.3362,,7206526.1,7206526.1,,0,3,SUR,1.68,2025-05-06
TQBR,2025-05-06,OKEY-гдр,OKEY,201,1158346.3,28.93,28.46,29.15,28.89,28.82,28.89,40190,28.82,28.82,,1158346.3,1158346.3,,0,3,SUR,1.51,2025-05-06
TQBR,2025-05-06,ОМЗ-ап,OMZZP,16,228560,10760,10680,11120,11100,10880,11120,21,,10720,,0,503580,,0,3,SUR,5.9,2025-05-06
TQBR,2025-05-06,OZON-адр,OZON,11629,563728408,3536,3536,3700,3688.5,3655,3643,154248,3653.5,3653.5,,521109868.5,521109868.5,,0,3,SUR,2.37,2025-05-06
TQBR,2025-05-06,iОзонФарм,OZPH,5804,77540362.8,51.32,50.56,52.4,51.18,51.49,51.66,1506070,51.49,51.49,,52773394.8,52773394.8,,0,3,SUR,1.16,2025-05-06
TQBR,2025-05-06,ПавлАвт ао,PAZA,263,5793860,11200,10080,11560,10500,10940,10500,530,10940,10940,,5793860,5793860,,0,3,SUR,-2.23,2025-05-06
TQBR,2025-05-06,ФосАгро ао,PHOR,14364,355727102,5934,5885,6034,6004,5952,5963,59765,5947,5947,,292503165,292503165,,0,3,SUR,0.83,2025-05-06
TQBR,2025-05-06,ПИК ао,PIKK,63490,2949670929.3,444.7,435.3,474.1,467.7,458.4,465,6433729,454.5,454.5,,1599830833.4,1599830833.4,,0,3,SUR,4.56,2025-05-06
TQBR,2025-05-06,Полюс,PLZL,40778,1877755427.4,1752,1750.2,1809.8,1790.4,1783,1804.2,1053239,1783.8,1783.8,,1215024451.8,1215024451.8,,0,3,SUR,3.42,2025-05-06
TQBR,2025-05-06,ПермьЭнСб,PMSB,947,14262620,302.2,296.3,310,298.2,300.8,298.2,47410,300.8,300.8,,14262620,14262620,,0,3,SUR,-1.29,2025-05-06
TQBR,2025-05-06,ПермьЭнС-п,PMSBP,354,3121334,301.8,301.8,311.4,306,307.8,306,10140,307.8,307.8,,3121334,3121334,,0,3,SUR,2.68,2025-05-06
TQBR,2025-05-06,iПозитив,POSI,14599,272560250,1224,1208,1239.8,1226,1224.8,1219.2,222519,1224.4,1224.4,,195303007.8,195303007.8,,0,3,SUR,0.02,2025-05-06
TQBR,2025-05-06,ТЕПЛАНТ ао,PRFN,215,1133399,4.004,3.912,4.06,4.024,4.01,4.024,282700,4.01,4.01,,1133399,1133399,,0,3,SUR,2.39,2025-05-06
TQBR,2025-05-06,Приморье,PRMB,7,207600,29600,29400,30000,29400,29600,29400,7,,29600,,0,504000,,0,3,SUR,-0.68,2025-05-06
TQBR,2025-05-06,ПРОМОМЕД,PRMD,1085,12414527.95,395,395,402.1,398.85,398.05,397,31189,397.85,397.85,,6680238.4,6680238.4,,0,3,SUR,1,2025-05-06
TQBR,2025-05-06,iNanduQPLC,QIWI,6077,193787338,185.2,177.8,187.6,183.8,183.8,179.6,1054378,184,184,,179221974.4,179221974.4,,0,3,SUR,-3.65,2025-05-06
TQBR,2025-05-06,Русагро,RAGR,31183,286227113.76,127,125.52,128.86,127.66,127.7,127.2,2241408,127.76,127.76,,181361470.78,181361470.78,,0,3,SUR,0.62,2025-05-06
TQBR,2025-05-06,Распадская,RASP,2997,88288956,228,227.7,239.8,235.4,234.15,235.65,377060,232.85,232.85,,48310158.5,48310158.5,,0,3,SUR,3.02,2025-05-06
TQBR,2025-05-06,ГК РБК ао,RBCM,1708,28452918,12.085,12.04,12.71,12.48,12.41,12.48,2293100,12.41,12.41,,28452918,28452918,,0,3,SUR,4.17,2025-05-06
TQBR,2025-05-06,РДБанк ао,RDRB,87,206605,137,135,138,136.5,136,136.5,1520,,137.5,,0,500610,,0,3,SUR,0.74,2025-05-06
TQBR,2025-05-06,Ренессанс,RENI,3903,122690067,109.96,109.44,112.7,111.5,110.84,111.5,1106980,110.78,110.78,,103382964.8,103382964.8,,0,3,SUR,1.4,2025-05-06
TQBR,2025-05-06,РГС СК ао,RGSS,225,595089.4,0.2442,0.244,0.2528,0.2494,0.2474,0.2494,2406000,0.2474,0.2474,,595089.4,595089.4,,0,3,SUR,2.13,2025-05-06
TQBR,2025-05-06,ЭнергияРКК,RKKE,346,9108650,17010,17010,18050,17700,17480,17700,521,17480,17480,,9108650,9108650,,0,3,SUR,4.06,2025-05-06
