BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-05-05,Башнефт ао,BANE,2229,44250258.5,1953.5,1882.5,1983,1893.5,1933.5,1931.5,22885,1921.5,1921.5,,22056589.5,22056589.5,,0,3,SUR,-1.6,2025-05-05
TQBR,2025-05-05,Башнефт ап,BANEP,6715,112967748,1155,1104,1166,1111,1132.5,1130.5,99736,1131.5,1131.5,,74103643.5,74103643.5,,0,3,SUR,-2.25,2025-05-05
TQBR,2025-05-05,НоваБев ао,BELU,11063,131920481.5,471,465.5,480.5,468,473,469.5,278791,472,472,,67176129.5,67176129.5,,0,3,SUR,0.21,2025-05-05
TQBR,2025-05-05,БашИнСв ап,BISVP,79,184374,9.09,8.8,9.2,8.81,8.95,8.8,20600,,9.05,,0,503934,,0,3,SUR,-2.22,2025-05-05
TQBR,2025-05-05,Белон ао,BLNG,815,11539544,14.35,13.59,14.57,13.59,14.13,13.59,816400,14.13,14.13,,11539544,11539544,,0,3,SUR,-5.23,2025-05-05
TQBR,2025-05-05,БурЗолото,BRZL,166,2124134,1847,1789,1869,1797,1844,1797,1152,1844,1844,,2124134,2124134,,0,3,SUR,-1.26,2025-05-05
TQBR,2025-05-05,БСП ао,BSPB,40488,1105667664.9,378.69,370.01,381.28,376.48,376.27,378.42,2938460,377.71,377.71,,596136478.8,596136478.8,,0,3,SUR,-6.83,2025-05-05
TQBR,2025-05-05,БСП ап,BSPBP,444,8223945,62.35,58.65,62.35,59.05,60.45,59.05,136000,60.45,60.45,,8223945,8223945,,0,3,SUR,-5.52,2025-05-05
TQBR,2025-05-05,СТГ,CARM,941,2455831.25,1.47,1.4275,1.4875,1.4365,1.449,1.437,1695100,1.4485,1.4485,,1473907,1473907,,0,3,SUR,-1.44,2025-05-05
TQBR,2025-05-05,МКБ ао,CBOM,7816,89963850.4,7.462,7.116,7.554,7.18,7.236,7.187,12433400,7.201,7.201,,71058804.3,71058804.3,,0,3,SUR,-3.71,2025-05-05
TQBR,2025-05-05,РН-ЗапСиб,CHGZ,109,901820,89.6,85,89.6,85.4,86.8,85.4,10400,86.8,86.8,,901820,901820,,0,3,SUR,-4.04,2025-05-05
TQBR,2025-05-05,ЧКПЗ ао,CHKZ,8,153350,17100,16950,17150,17100,17050,17100,9,,17100,,0,513450,,0,3,SUR,0,2025-05-05
TQBR,2025-05-05,СевСт-ао,CHMF,55266,1742973343.4,1021.8,972.6,1027.6,974.4,993,992.8,1750649,995.8,995.8,,1177242492.6,1177242492.6,,0,3,SUR,-2.28,2025-05-05
TQBR,2025-05-05,ЧМК ао,CHMK,75,876165,5060,5060,5495,5135,5185,5135,169,5185,5185,,876165,876165,,0,3,SUR,-0.58,2025-05-05
TQBR,2025-05-05,ЦИАН,CNRU,2358,25323776.8,536.8,526.2,536.8,529,529.8,529,47806,529.8,529.8,,25323776.8,25323776.8,,0,3,SUR,-1.49,2025-05-05
TQBR,2025-05-05,Телеграф,CNTL,258,1580598,10.34,10.02,10.34,10.04,10.16,10.06,155700,10.16,10.16,,1580598,1580598,,0,3,SUR,-3.27,2025-05-05
TQBR,2025-05-05,Телеграф-п,CNTLP,208,906250,7.4,7.12,7.4,7.18,7.26,7.18,125000,7.26,7.26,,906250,906250,,0,3,SUR,-2.71,2025-05-05
TQBR,2025-05-05,iАренадата,DATA,5765,18178680.28,126.66,125.22,128.42,125.54,126.94,126.3,143215,126.88,126.88,,12222498.44,12222498.44,,0,3,SUR,-0.3,2025-05-05
TQBR,2025-05-05,iКаршеринг,DELI,5105,25033216.45,162.6,156.55,164.9,157,160.05,159.05,156404,159.55,159.55,,17628462.5,17628462.5,,0,3,SUR,-2.15,2025-05-05
TQBR,2025-05-05,iДиасофт,DIAS,1888,26084819.5,3251,3152.5,3270.5,3182,3222,3195.5,8096,3222,3222,,16392293,16392293,,0,3,SUR,-1.83,2025-05-05
TQBR,2025-05-05,ЗаводДИОД,DIOD,83,242123,10.77,10.52,10.83,10.71,10.71,10.78,22600,,10.79,,0,517028,,0,3,SUR,-0.65,2025-05-05
TQBR,2025-05-05,ДЭК ао,DVEC,973,11708761,2.249,2.14,2.265,2.17,2.196,2.17,5332000,2.196,2.196,,11708761,11708761,,0,3,SUR,4.23,2025-05-05
TQBR,2025-05-05,ДонскЗР,DZRD,20,87810,3840,3800,3850,3805,3820,3800,23,,3890,,0,502065,,0,3,SUR,-1.3,2025-05-05
TQBR,2025-05-05,ДонскЗР п,DZRDP,109,1021480,2630,2490,2630,2500,2530,2500,404,2530,2530,,1021480,1021480,,0,3,SUR,-4.94,2025-05-05
TQBR,2025-05-05,ЕвроЭлтех,EELT,500,3804380.8,11.22,10.96,11.5,10.96,11.24,10.96,338300,11.24,11.24,,3804380.8,3804380.8,,0,3,SUR,-2.32,2025-05-05
TQBR,2025-05-05,ЭЛ5Энер ао,ELFV,3373,21561496.8,0.489,0.487,0.498,0.489,0.4932,0.4948,43719000,0.493,0.493,,12920114,12920114,,0,3,SUR,0.65,2025-05-05
TQBR,2025-05-05,Элемент,ELMT,2311,12672683.05,0.134,0.13,0.136,0.13,0.13325,0.13305,95111000,0.1325,0.1325,,6433193.45,6433193.45,,0,3,SUR,-1.04,2025-05-05
TQBR,2025-05-05,ЭН+ГРУП ао,ENPG,14528,268067190.2,392.8,382,398.8,383.15,387.6,386.5,691577,386.2,386.2,,143549320.2,143549320.2,,0,3,SUR,-1.52,2025-05-05
TQBR,2025-05-05,ETLN-гдр,ETLN,1238,5170317.82,58.48,55.68,58.48,56.2,56.84,56.2,90960,56.84,56.84,,5170317.82,5170317.82,,0,3,SUR,-3.9,2025-05-05
TQBR,2025-05-05,ЕвроТранс,EUTR,17867,268155829.45,120.3,118.5,122.7,118.9,120.9,120.2,2218316,120.45,120.45,,149862479.2,149862479.2,,0,3,SUR,0.33,2025-05-05
TQBR,2025-05-05,Россети,FEES,11393,172128391.4,0.068,0.0663,0.06894,0.06644,0.06744,0.0671,2552460000,0.06732,0.06732,,115762676.4,115762676.4,,0,3,SUR,-1,2025-05-05
TQBR,2025-05-05,ДВМП ао,FESH,13519,259482262.4,61.1,59.07,62.2,59.93,60.11,60.19,4316680,59.7,59.7,,155282888.9,155282888.9,,0,3,SUR,-1.67,2025-05-05
TQBR,2025-05-05,FIXP-гдр,FIXP,1685,16908348.1,151.5,150.1,154.5,151.8,151.8,151.8,111382,151.8,151.8,,14779023.6,14779023.6,,0,3,SUR,0.2,2025-05-05
TQBR,2025-05-05,Совкомфлот,FLOT,19320,346666085.5,82.87,80.63,84.1,80.78,82.09,81.14,4221100,81.87,81.87,,212113046.4,212113046.4,,0,3,SUR,-2.41,2025-05-05
TQBR,2025-05-05,ГАЗ ао,GAZA,23,176220,662,640,671,640,653,640,270,,663,,0,503870,,0,3,SUR,-3.32,2025-05-05
TQBR,2025-05-05,ГАЗ ап,GAZAP,28,151080,414.5,403,414.5,404,408.5,404,370,,413.5,,0,524835,,0,3,SUR,-2.3,2025-05-05
TQBR,2025-05-05,ГАЗКОН-ао,GAZC,0,0,,,,659,,,0,,,,0,0,,0,3,SUR,,2025-05-05
TQBR,2025-05-05,ГАЗПРОМ ао,GAZP,327670,30374133807.6,138.98,131.53,141.85,133.3,137.2,135.09,221380320,136.68,136.68,,16530726925.3,16530726925.3,,0,3,SUR,-2.74,2025-05-05
TQBR,2025-05-05,ГАЗ-сервис,GAZS,0,0,,,,839,,,0,,,,0,0,,0,3,SUR,,2025-05-05
TQBR,2025-05-05,ГАЗ-Тек ао,GAZT,0,0,,,,1739,,,0,,,,0,0,,0,3,SUR,,2025-05-05
TQBR,2025-05-05,ЧеркизГ-ао,GCHE,529,7312858,3778,3729,3778,3730,3746,3730,1952,3746,3746,,7312858,7312858,,0,3,SUR,-1.3,2025-05-05
TQBR,2025-05-05,iГЕНЕТИКО,GECO,598,3137352.1,27.37,26.9,27.63,26.98,27.2,26.98,115350,27.2,27.2,,3137352.1,3137352.1,,0,3,SUR,-1.06,2025-05-05
TQBR,2025-05-05,iММЦБ ао,GEMA,72,394263,122.6,121.8,123.7,121.8,122.4,121.8,3220,,122.4,,0,522556,,0,3,SUR,-0.57,2025-05-05
TQBR,2025-05-05,МКПАО ЮМГ,GEMC,983,7386705.7,738.5,723.1,741.3,730.5,734,737.4,10063,734.4,734.4,,4573171.1,4573171.1,,0,3,SUR,2.03,2025-05-05
TQBR,2025-05-05,ГМКНорНик,GMKN,49078,2036995709,109,106.5,110.04,107.12,108,107.26,18862120,107.7,107.7,,1369395965.8,1369395965.8,,0,3,SUR,-1.6,2025-05-05
TQBR,2025-05-05,ГТМ ао,GTRK,2927,84584232,212,211.3,223.3,214.1,217.3,215.7,389250,217.8,217.8,,52939390,52939390,,0,3,SUR,2.03,2025-05-05
TQBR,2025-05-05,Хэдхантер,HEAD,11296,365504865,3107,3050,3136,3055,3092,3066,118137,3095,3095,,272348941,272348941,,0,3,SUR,-1.32,2025-05-05
TQBR,2025-05-05,Химпром ап,HIMCP,131,1262474,21.52,20.2,22.3,20.6,20.98,20.6,60200,20.98,20.98,,1262474,1262474,,0,3,SUR,-2.83,2025-05-05
TQBR,2025-05-05,ХЭНДЕРСОН,HNFG,3915,30833004.3,620.2,610.5,639,611.5,624.2,612,49397,623.6,623.6,,16660133.7,16660133.7,,0,3,SUR,-1.32,2025-05-05
TQBR,2025-05-05,РусГидро,HYDR,13728,152804114.5,0.458,0.448,0.4709,0.4505,0.4593,0.455,332670000,0.4586,0.4586,,96451102.6,96451102.6,,0,3,SUR,-0.66,2025-05-05
TQBR,2025-05-05,Ижсталь2ао,IGST,32,406780,5820,5600,6020,5600,5820,5600,70,,5800,,0,516480,,0,3,SUR,-2.44,2025-05-05
TQBR,2025-05-05,Ижсталь ап,IGSTP,19,218480,4390,4230,4390,4230,4280,4230,51,,4340,,0,533990,,0,3,SUR,-3.64,2025-05-05
TQBR,2025-05-05,ИНГРАД ао,INGR,19,50678,1612,1570,1612,1570,1584,1570,32,,1654,,0,500996,,0,3,SUR,-2.73,2025-05-05
TQBR,2025-05-05,ИнтерРАОао,IRAO,42923,541207500.25,3.4875,3.44,3.5295,3.4485,3.4735,3.4655,155807300,3.466,3.466,,370978219.65,370978219.65,,0,3,SUR,-0.63,2025-05-05
TQBR,2025-05-05,Яковлев-3,IRKT,4476,170659322,30.7,30,31.26,30.14,30.72,30.48,5555400,30.7,30.7,,91761242,91761242,,0,3,SUR,-0.72,2025-05-05
TQBR,2025-05-05,iИВА,IVAT,3534,13504506.05,141.85,140.1,145.9,140.35,142.25,141.5,94920,142.15,142.15,,8294664.9,8294664.9,,0,3,SUR,-0.25,2025-05-05
TQBR,2025-05-05,Славн-ЯНОС,JNOS,47,241060,16.4,15.7,16.4,16.25,15.95,16.35,15100,,16.05,,0,500095,,0,3,SUR,-0.61,2025-05-05
TQBR,2025-05-05,Слав-ЯНОСп,JNOSP,16,52618,10.72,10.36,10.72,10.52,10.52,10.52,5000,,10.66,,0,501862,,0,3,SUR,-1.13,2025-05-05
TQBR,2025-05-05,Куйбазот,KAZT,221,2195780,470.2,453.4,471.4,454.8,464.2,454.8,4730,464.2,464.2,,2195780,2195780,,0,3,SUR,-3.28,2025-05-05
TQBR,2025-05-05,Куйбазот-п,KAZTP,98,895025,470.5,465,481.5,468,473.5,468,1890,473.5,473.5,,895025,895025,,0,3,SUR,-0.53,2025-05-05
TQBR,2025-05-05,ТНСэКубань,KBSB,69,1293315,447.5,432.5,457.5,440,446,440,2900,446,446,,1293315,1293315,,0,3,SUR,-0.34,2025-05-05
TQBR,2025-05-05,КамчатЭ ао,KCHE,19,137840,0.417,0.413,0.422,0.42,0.418,0.42,330000,,0.424,,0,504180,,0,3,SUR,0.48,2025-05-05
TQBR,2025-05-05,КамчатЭ ап,KCHEP,21,220900,0.7,0.675,0.71,0.68,0.69,0.695,320000,,0.695,,0,502150,,0,3,SUR,0,2025-05-05
TQBR,2025-05-05,КурганГКао,KGKC,46,123196,41.2,40.8,41.8,41,41.2,41,2990,,42,,0,503786,,0,3,SUR,0,2025-05-05
TQBR,2025-05-05,КурганГКап,KGKCP,38,176632,50.2,49.4,50.4,49.4,50.2,49.4,3520,,50.2,,0,501488,,0,3,SUR,-1.2,2025-05-05
TQBR,2025-05-05,КалужскСК,KLSB,111,1433042,22.42,22.42,22.93,22.53,22.57,22.53,63500,22.57,22.57,,1433042,1433042,,0,3,SUR,-0.13,2025-05-05
TQBR,2025-05-05,Кристалл,KLVZ,200,850784.2,3.736,3.69,3.738,3.696,3.7,3.696,229900,3.7,3.7,,850784.2,850784.2,,0,3,SUR,-1.07,2025-05-05
TQBR,2025-05-05,КАМАЗ,KMAZ,2329,30288924,102.4,99.5,104.1,101.6,102,102.7,296880,101.6,101.6,,18748956,18748956,,0,3,SUR,0.29,2025-05-05
TQBR,2025-05-05,КМЗ,KMEZ,99,368732,1144,1098,1160,1100,1128,1100,327,,1130,,0,502998,,0,3,SUR,-2.83,2025-05-05
TQBR,2025-05-05,КоршГОК ао,KOGK,12,492000,38400,37400,38400,37800,37800,37800,13,,38000,,0,570000,,0,3,SUR,-3.08,2025-05-05
TQBR,2025-05-05,СаратНПЗ,KRKN,3,26750,8950,8900,8950,8900,8900,8900,3,,9200,,0,506000,,0,3,SUR,-1.11,2025-05-05
TQBR,2025-05-05,СаратНПЗ-п,KRKNP,64,1229180,7800,7660,7900,7700,7780,7700,158,7780,7780,,1229180,1229180,,0,3,SUR,-0.26,2025-05-05
TQBR,2025-05-05,ТКЗКК ап,KRKOP,8,10336,12.82,12.8,13.1,13,12.92,13,800,,12.92,,0,536100,,0,3,SUR,1.56,2025-05-05
TQBR,2025-05-05,КрасОкт-ао,KROT,127,3657970,1500,1500,1565,1523,1531,1523,2390,1531,1531,,3657970,3657970,,0,3,SUR,0.86,2025-05-05
TQBR,2025-05-05,КрасОкт-1п,KROTP,48,473750,486,460,507,465,479,465,990,,479,,0,502700,,0,3,SUR,-2.72,2025-05-05
TQBR,2025-05-05,Красэсб ао,KRSB,575,7743330,17,15.8,17.5,16.92,16.92,16.88,457400,16.92,16.92,,7743330,7743330,,0,3,SUR,3.3,2025-05-05
TQBR,2025-05-05,Красэсб ап,KRSBP,263,1598310,16.86,16.52,17.48,16.86,17.1,16.78,93500,17.1,17.1,,1598310,1598310,,0,3,SUR,2.69,2025-05-05
TQBR,2025-05-05,КузнецкийБ,KUZB,214,1226972.5,0.0338,0.0328,0.03435,0.03365,0.03365,0.03365,36460000,0.03365,0.03365,,1226972.5,1226972.5,,0,3,SUR,-0.44,2025-05-05
TQBR,2025-05-05,ОргСинт ао,KZOS,291,1826216,78.8,78,79.6,78.4,78.8,78.4,23190,78.8,78.8,,1826216,1826216,,0,3,SUR,-0.38,2025-05-05
TQBR,2025-05-05,ОргСинт ап,KZOSP,509,1508304.5,20.12,19.41,20.17,19.55,19.7,19.55,76550,19.7,19.7,,1508304.5,1508304.5,,0,3,SUR,-2.83,2025-05-05
TQBR,2025-05-05,Европлан,LEAS,9969,90953423.7,604.2,588.3,612.5,590.7,597.3,594.9,152271,595.1,595.1,,61220932.5,61220932.5,,0,3,SUR,-1.54,2025-05-05
TQBR,2025-05-05,Лента ао,LENT,3360,58151661,1432.5,1393,1472,1407,1417.5,1410,41023,1410.5,1410.5,,39994980.5,39994980.5,,0,3,SUR,-1.26,2025-05-05
TQBR,2025-05-05,Фармсинтез,LIFE,805,5734783.5,3.525,3.385,3.535,3.385,3.475,3.385,1650300,3.475,3.475,,5734783.5,5734783.5,,0,3,SUR,-4.11,2025-05-05
TQBR,2025-05-05,ЛУКОЙЛ,LKOH,89371,6269532269,6504,6285,6574.5,6300.5,6382.5,6335.5,982184,6358.5,6358.5,,4362805453.5,4362805453.5,,0,3,SUR,-2.59,2025-05-05
TQBR,2025-05-05,Ламбумиз,LMBZ,367,5917645.5,510,481.5,517,492.5,503,492.5,11764,503,503,,5917645.5,5917645.5,,0,3,SUR,-13.67,2025-05-05
TQBR,2025-05-05,Лензолото,LNZL,68,1231870,12230,12230,12440,12310,12320,12310,100,12320,12320,,1231870,1231870,,0,3,SUR,-0.73,2025-05-05
TQBR,2025-05-05,Лензол. ап,LNZLP,312,2461435,1745,1720,1790,1720,1745,1720,1409,1745,1745,,2461435,2461435,,0,3,SUR,-0.58,2025-05-05
TQBR,2025-05-05,ЛЭСК ао,LPSB,102,1881755,60.05,58.05,60.05,58.2,59.35,58.2,31700,59.35,59.35,,1881755,1881755,,0,3,SUR,-1.69,2025-05-05
TQBR,2025-05-05,РСетиЛЭ,LSNG,298,3420842,13.75,13.46,13.78,13.55,13.62,13.55,251200,13.62,13.62,,3420842,3420842,,0,3,SUR,-0.51,2025-05-05
TQBR,2025-05-05,РСетиЛЭ-п,LSNGP,1601,16557317.5,205.1,204,205.9,204.1,204.8,204.1,80840,204.8,204.8,,16557317.5,16557317.5,,0,3,SUR,-0.49,2025-05-05
TQBR,2025-05-05,ЛСР ао,LSRG,24600,540571991.8,745,696.6,748,703.6,710.4,709.2,760806,704,704,,276446964.2,276446964.2,,0,3,SUR,-5.72,2025-05-05
TQBR,2025-05-05,Левенгук,LVHK,44,310165,29.25,28.8,29.65,29.15,29.25,29.15,10600,,29.4,,0,511230,,0,3,SUR,-1.85,2025-05-05
TQBR,2025-05-05,МагадЭн ао,MAGE,247,678449,3.06,2.99,3.27,3.01,3.12,3.01,217700,3.12,3.12,,678449,678449,,0,3,SUR,0,2025-05-05
TQBR,2025-05-05,МагадЭн ап,MAGEP,143,432947,2.17,2.13,2.28,2.18,2.19,2.18,197500,,2.19,,0,503775,,0,3,SUR,0.46,2025-05-05
TQBR,2025-05-05,ММК,MAGN,54128,686879695.05,31.38,30.915,31.795,30.935,31.225,31.295,21997430,31.125,31.125,,426610020.55,426610020.55,,0,3,SUR,-0.25,2025-05-05
TQBR,2025-05-05,МТС Банк,MBNK,5073,73493110,1215,1189.5,1238,1196,1214.5,1211.5,60501,1213,1213,,49712879.5,49712879.5,,0,3,SUR,-1.5,2025-05-05
TQBR,2025-05-05,MDMG-ао,MDMG,7955,70943262.8,965,961.1,987.2,975,979,983.2,72468,980.6,980.6,,40452081.5,40452081.5,,0,3,SUR,1.83,2025-05-05
TQBR,2025-05-05,Мегион-ао,MFGS,10,56420,359,349,359,349,353,349,160,,357,,0,503640,,0,3,SUR,-1.41,2025-05-05
TQBR,2025-05-05,Мегион-ап,MFGSP,2,11575,231.5,231.5,231.5,231.5,231.5,231.5,50,,230,,0,517405,,0,3,SUR,0,2025-05-05
TQBR,2025-05-05,МГКЛ,MGKL,1074,6087784.35,2.438,2.4,2.445,2.416,2.417,2.4085,2518800,2.4165,2.4165,,2982305.65,2982305.65,,0,3,SUR,-0.54,2025-05-05
TQBR,2025-05-05,Магнит ао,MGNT,39571,2077351848.5,4310.5,4180,4350,4198.5,4256.5,4226,488041,4246,4246,,1469248650.5,1469248650.5,,0,3,SUR,-1.94,2025-05-05
TQBR,2025-05-05,СМЗ-ао,MGNZ,0,0,,,,7440,,,0,,,,0,0,,0,3,SUR,,2025-05-05
TQBR,2025-05-05,МГТС-5ао,MGTS,41,140400,1140,1115,1150,1130,1130,1130,124,,1140,,0,519565,,0,3,SUR,-0.88,2025-05-05
TQBR,2025-05-05,МГТС-4ап,MGTSP,308,2930988,826,804,838,808,818,810,3584,818,818,,2930988,2930988,,0,3,SUR,-2.17,2025-05-05
TQBR,2025-05-05,ТНСэнМарЭл,MISB,14,146040,46.8,46.8,47.3,47.2,47.1,47.3,3100,,47.4,,0,507030,,0,3,SUR,1.07,2025-05-05
TQBR,2025-05-05,ТНСэМаЭл-п,MISBP,18,176760,43.9,43.5,44.3,44,44.2,44,4000,,43.6,,0,501960,,0,3,SUR,0.69,2025-05-05
TQBR,2025-05-05,МосБиржа,MOEX,38998,1706735558.8,192.21,192,195.32,192.35,193.7,194.15,8810370,193.66,193.66,,1157871421.3,1157871421.3,,0,3,SUR,0.76,2025-05-05
TQBR,2025-05-05,РоссЦентр,MRKC,5694,56911668,0.5252,0.5222,0.5456,0.5396,0.5334,0.5396,106709000,0.5334,0.5334,,56911668,56911668,,0,3,SUR,3.77,2025-05-05
TQBR,2025-05-05,Россети СК,MRKK,198,1350023,16.52,16.04,17.28,16.2,16.84,16.24,80180,16.84,16.84,,1350023,1350023,,0,3,SUR,-1.69,2025-05-05
TQBR,2025-05-05,РСетиЦП ао,MRKP,5251,49758926,0.3816,0.3625,0.3855,0.3676,0.3756,0.3676,132290000,0.3761,0.3761,,49758926,49758926,,0,3,SUR,-3.06,2025-05-05
TQBR,2025-05-05,РсетСиб ао,MRKS,9435,89601519.5,0.486,0.4735,0.6095,0.559,0.5715,0.5835,156737000,0.576,0.576,,72314885,72314885,,0,3,SUR,21.56,2025-05-05
TQBR,2025-05-05,Россети Ур,MRKU,3110,64903132,0.38,0.38,0.4168,0.3914,0.405,0.398,160270000,0.4064,0.4064,,44729784,44729784,,0,3,SUR,4.41,2025-05-05
TQBR,2025-05-05,РсетВол ао,MRKV,1787,14973919.5,0.0766,0.07445,0.0789,0.075,0.07685,0.075,194830000,0.07685,0.07685,,14973919.5,14973919.5,,0,3,SUR,-0.86,2025-05-05
TQBR,2025-05-05,РоссЮг ао,MRKY,1510,11178744.5,0.0688,0.0675,0.0717,0.06805,0.0699,0.06835,159950000,0.0699,0.0699,,11178744.5,11178744.5,,0,3,SUR,3.25,2025-05-05
TQBR,2025-05-05,РСетиСЗ ао,MRKZ,3484,37506420,0.0628,0.061,0.0679,0.0612,0.0644,0.0612,582620000,0.0644,0.0644,,37506420,37506420,,0,3,SUR,1.75,2025-05-05
TQBR,2025-05-05,МордЭнСб,MRSB,43,449900,0.736,0.71,0.756,0.736,0.738,0.736,610000,,0.736,,0,544540,,0,3,SUR,1.1,2025-05-05
TQBR,2025-05-05,+МосЭнерго,MSNG,5402,51736901.5,2.111,2.0705,2.1615,2.071,2.112,2.133,24498000,2.1085,2.1085,,36820862.5,36820862.5,,0,3,SUR,0.59,2025-05-05
TQBR,2025-05-05,РСетиМР ао,MSRS,1210,19128042,1.14,1.1315,1.1775,1.145,1.156,1.149,16548000,1.1565,1.1565,,17142876,17142876,,0,3,SUR,0.79,2025-05-05
TQBR,2025-05-05,Мостотрест,MSTT,580,3790253.5,127.4,123.15,127.4,123.5,124.95,123.5,30340,124.95,124.95,,3790253.5,3790253.5,,0,3,SUR,-1.75,2025-05-05
TQBR,2025-05-05,Мечел ао,MTLR,75248,2120838419.35,89.3,85.7,89.97,86.36,87.43,87.22,24257975,86.92,86.92,,1066416127.5,1066416127.5,,0,3,SUR,-2.32,2025-05-05
TQBR,2025-05-05,Мечел ап,MTLRP,9073,221375246,90,87,90.85,87.55,88.45,88,2502820,88.05,88.05,,101884416,101884416,,0,3,SUR,-2.22,2025-05-05
TQBR,2025-05-05,МТС-ао,MTSS,16311,396006036,209.15,205.5,212.15,205.65,208.75,208.3,1896920,208.35,208.35,,237698926,237698926,,0,3,SUR,-0.38,2025-05-05
TQBR,2025-05-05,М.видео,MVID,5845,56689066.45,101.95,97.25,103.35,98.7,100.35,99.85,564851,100.45,100.45,,28413831.95,28413831.95,,0,3,SUR,-2.25,2025-05-05
TQBR,2025-05-05,iНПОНаука,NAUK,278,6985315,488.5,454.5,521,466,483,466,14460,483,483,,6985315,6985315,,0,3,SUR,-4.02,2025-05-05
TQBR,2025-05-05,НЕФАЗ,NFAZ,90,595925,322.5,315,327,315,318.5,315,1870,318.5,318.5,,595925,595925,,0,3,SUR,-2.02,2025-05-05
TQBR,2025-05-05,НКХП ао,NKHP,1210,29951265,752,707.5,752.5,712,731,712,40970,731,731,,29951265,29951265,,0,3,SUR,-5.32,2025-05-05
TQBR,2025-05-05,НКНХ ао,NKNC,486,2342927,88.3,86.45,88.3,86.45,87.3,86.45,26830,87.3,87.3,,2342927,2342927,,0,3,SUR,-2.04,2025-05-05
TQBR,2025-05-05,НКНХ ап,NKNCP,535,3753107.8,69.5,68.26,69.64,68.5,68.84,68.5,54520,68.84,68.84,,3753107.8,3753107.8,,0,3,SUR,-0.44,2025-05-05
TQBR,2025-05-05,Нижкамшина,NKSH,108,1998120,45.7,43.95,46.85,44.3,44.8,44.3,44600,44.8,44.8,,1998120,1998120,,0,3,SUR,-3.17,2025-05-05
