BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-04-29,Телеграф,CNTL,155,990292,10.9,10.52,10.9,10.58,10.68,10.58,92800,10.68,10.68,,990292,990292,,0,3,SUR,-2.76,2025-04-29
TQBR,2025-04-29,Телеграф-п,CNTLP,577,4822746,7.44,7.36,7.76,7.46,7.52,7.46,640700,7.52,7.52,,4822746,4822746,,0,3,SUR,0.54,2025-04-29
TQBR,2025-04-29,iАренадата,DATA,4126,17396382.68,130.06,126.66,130.68,128.94,128.54,127.96,135348,129.16,129.16,,6762005.18,6762005.18,,0,3,SUR,-1.45,2025-04-29
TQBR,2025-04-29,iКаршеринг,DELI,2797,13341268.9,172,166.5,172.4,170.15,170,168.3,78474,170.8,170.8,,6278795.45,6278795.45,,0,3,SUR,-2.09,2025-04-29
TQBR,2025-04-29,iДиасофт,DIAS,1369,24040760,3316.5,3301,3366,3307,3318.5,3315,7244,3320.5,3320.5,,18304757.5,18304757.5,,0,3,SUR,0.14,2025-04-29
TQBR,2025-04-29,ЗаводДИОД,DIOD,109,736381,11.08,10.74,11.19,10.74,11.02,10.74,66800,11.02,11.02,,736381,736381,,0,3,SUR,-3.07,2025-04-29
TQBR,2025-04-29,ДЭК ао,DVEC,166,2515469,2.196,2.133,2.197,2.159,2.172,2.159,1158000,2.172,2.172,,2515469,2515469,,0,3,SUR,-1.73,2025-04-29
TQBR,2025-04-29,ДонскЗР,DZRD,8,43050,3940,3870,3940,3870,3915,3870,11,,3900,,0,502830,,0,3,SUR,-1.78,2025-04-29
TQBR,2025-04-29,ДонскЗР п,DZRDP,45,280010,2690,2630,2700,2650,2670,2650,105,,2690,,0,502140,,0,3,SUR,-1.49,2025-04-29
TQBR,2025-04-29,ЕвроЭлтех,EELT,353,1889651,11.7,11.36,11.7,11.5,11.48,11.5,164640,11.48,11.48,,1889651,1889651,,0,3,SUR,-1.71,2025-04-29
TQBR,2025-04-29,ЭЛ5Энер ао,ELFV,6410,73779590.8,0.5164,0.4868,0.517,0.5008,0.5,0.4974,147543000,0.5026,0.5026,,45755694.4,45755694.4,,0,3,SUR,-3.68,2025-04-29
TQBR,2025-04-29,Элемент,ELMT,1295,6618193,0.1345,0.1326,0.1352,0.1339,0.13355,0.1326,49548000,0.1336,0.1336,,5404922.6,5404922.6,,0,3,SUR,-1.41,2025-04-29
TQBR,2025-04-29,ЭН+ГРУП ао,ENPG,11676,247896381.05,443,416.45,445.5,428.15,430.95,421.85,575211,434.05,434.05,,147586569.15,147586569.15,,0,3,SUR,-4.87,2025-04-29
TQBR,2025-04-29,ETLN-гдр,ETLN,759,6368086.92,62.78,60.6,62.78,61.64,61.78,61.58,103083,61.78,61.78,,6368086.92,6368086.92,,0,3,SUR,-2.25,2025-04-29
TQBR,2025-04-29,ЕвроТранс,EUTR,43163,484556280.8,127,118.2,129.6,123.75,125.45,122.95,3862117,126.2,126.2,,281600576.9,281600576.9,,0,3,SUR,-3,2025-04-29
TQBR,2025-04-29,Россети,FEES,10578,154642493.6,0.07268,0.06966,0.07294,0.07046,0.07118,0.07032,2172850000,0.07128,0.07128,,88907799,88907799,,0,3,SUR,-3.41,2025-04-29
TQBR,2025-04-29,ДВМП ао,FESH,7823,213136366,64,61.9,64.5,63.26,63.19,63.39,3372840,62.88,62.88,,119238356.6,119238356.6,,0,3,SUR,-0.8,2025-04-29
TQBR,2025-04-29,FIXP-гдр,FIXP,1864,18215195.2,160,156,160.1,158.1,158.1,157.2,115244,158.9,158.9,,10574170.5,10574170.5,,0,3,SUR,-1.69,2025-04-29
TQBR,2025-04-29,Совкомфлот,FLOT,14393,350514426.6,91.29,87.95,91.9,89.1,89.45,88.22,3918430,89.51,89.51,,209917943.2,209917943.2,,0,3,SUR,-3.36,2025-04-29
TQBR,2025-04-29,ГАЗ ао,GAZA,9,60580,669,669,681,671,673,671,90,,681,,0,503970,,0,3,SUR,-3.03,2025-04-29
TQBR,2025-04-29,ГАЗ ап,GAZAP,24,137275,438,426,438,427.5,429,427.5,320,,436.5,,0,510680,,0,3,SUR,-2.51,2025-04-29
TQBR,2025-04-29,ГАЗКОН-ао,GAZC,0,0,,,,659,,,0,,,,0,0,,0,3,SUR,,2025-04-29
TQBR,2025-04-29,ГАЗПРОМ ао,GAZP,184973,20053070594.6,153.27,147.21,154.5,151,151.52,149.25,132410920,152.64,152.64,,12318271618.7,12318271618.7,,0,3,SUR,-2.62,2025-04-29
TQBR,2025-04-29,ГАЗ-сервис,GAZS,0,0,,,,839,,,0,,,,0,0,,0,3,SUR,,2025-04-29
TQBR,2025-04-29,ГАЗ-Тек ао,GAZT,0,0,,,,1739,,,0,,,,0,0,,0,3,SUR,,2025-04-29
TQBR,2025-04-29,ЧеркизГ-ао,GCHE,934,22650029,3924,3812,3935,3822,3873,3822,5848,3873,3873,,22650029,22650029,,0,3,SUR,-2.62,2025-04-29
TQBR,2025-04-29,iГЕНЕТИКО,GECO,532,4768358.4,28.9,28.44,29.07,28.65,28.78,28.65,165680,28.78,28.78,,4768358.4,4768358.4,,0,3,SUR,-1.51,2025-04-29
TQBR,2025-04-29,iММЦБ ао,GEMA,212,1464450,128.5,122.1,128.5,122.2,125.6,122.2,11660,125.6,125.6,,1464450,1464450,,0,3,SUR,-2.78,2025-04-29
TQBR,2025-04-29,МКПАО ЮМГ,GEMC,1340,11006827.1,771.3,740.8,773.5,752,754.4,747.7,14590,757.8,757.8,,7535463.9,7535463.9,,0,3,SUR,-3.02,2025-04-29
TQBR,2025-04-29,ГМКНорНик,GMKN,43486,1756822206.8,117.5,112.7,117.54,114.54,115.1,113.62,15263770,115.8,115.8,,961412118,961412118,,0,3,SUR,-3.14,2025-04-29
TQBR,2025-04-29,ГТМ ао,GTRK,4297,112746871,241.6,223.7,243.2,226.9,233.1,226.3,483630,234.8,234.8,,84226794,84226794,,0,3,SUR,-5.83,2025-04-29
TQBR,2025-04-29,Хэдхантер,HEAD,9506,300291645,3235,3152,3255,3212,3190,3162,94146,3191,3191,,205633696,205633696,,0,3,SUR,-2.2,2025-04-29
TQBR,2025-04-29,Химпром ап,HIMCP,96,1022428,23.4,22.48,23.4,22.64,22.72,22.64,45000,22.72,22.72,,1022428,1022428,,0,3,SUR,-3.66,2025-04-29
TQBR,2025-04-29,ХЭНДЕРСОН,HNFG,3948,45110965.4,628,611.4,639.8,614.8,621.9,615,72543,621.1,621.1,,33510879.2,33510879.2,,0,3,SUR,-2.07,2025-04-29
TQBR,2025-04-29,РусГидро,HYDR,9642,176326173.5,0.4815,0.4727,0.4859,0.478,0.4796,0.4746,367665000,0.4803,0.4803,,126248181.2,126248181.2,,0,3,SUR,-1.6,2025-04-29
TQBR,2025-04-29,Ижсталь2ао,IGST,19,179960,6200,6140,6300,6160,6200,6140,29,,6220,,0,578280,,0,3,SUR,-0.97,2025-04-29
TQBR,2025-04-29,Ижсталь ап,IGSTP,18,218160,4490,4400,4490,4450,4450,4450,49,,4490,,0,520570,,0,3,SUR,-1.33,2025-04-29
TQBR,2025-04-29,ИНГРАД ао,INGR,7,15910,1768,1764,1774,1764,1768,1764,9,,1764,,0,2078872,,0,3,SUR,-0.11,2025-04-29
TQBR,2025-04-29,ИнтерРАОао,IRAO,23834,329758694.05,3.607,3.522,3.6145,3.5675,3.575,3.553,92248900,3.586,3.586,,207731836.3,207731836.3,,0,3,SUR,-1.52,2025-04-29
TQBR,2025-04-29,Яковлев-3,IRKT,6636,293816550,35.02,33.12,35.56,33.94,34.48,33.56,8523300,34.44,34.44,,131651604,131651604,,0,3,SUR,-4.39,2025-04-29
TQBR,2025-04-29,iИВА,IVAT,3053,13896424.5,148.2,145.15,149.95,146.35,147.05,147,94488,147.05,147.05,,8572177.9,8572177.9,,0,3,SUR,-0.81,2025-04-29
TQBR,2025-04-29,Славн-ЯНОС,JNOS,11,19955,16.7,16.5,16.7,16.55,16.65,16.5,1200,,16.95,,0,507355,,0,3,SUR,-1.79,2025-04-29
TQBR,2025-04-29,Слав-ЯНОСп,JNOSP,45,315734,11.02,10.34,11.02,10.62,10.7,10.62,29500,,10.86,,0,502534,,0,3,SUR,-3.45,2025-04-29
TQBR,2025-04-29,Куйбазот,KAZT,103,1026858,484.8,478.2,485.8,479.2,482,479.2,2130,482,482,,1026858,1026858,,0,3,SUR,-0.91,2025-04-29
TQBR,2025-04-29,Куйбазот-п,KAZTP,66,615730,494.5,489.5,497,490,492.5,490,1250,492.5,492.5,,615730,615730,,0,3,SUR,-0.71,2025-04-29
TQBR,2025-04-29,ТНСэКубань,KBSB,27,313995,442,436,450,449,442,450,710,,445,,0,502760,,0,3,SUR,0.11,2025-04-29
TQBR,2025-04-29,КамчатЭ ао,KCHE,21,164110,0.433,0.431,0.437,0.431,0.432,0.431,380000,,0.442,,0,508850,,0,3,SUR,-3.36,2025-04-29
TQBR,2025-04-29,КамчатЭ ап,KCHEP,1,7250,0.725,0.725,0.725,0.725,0.725,0.725,10000,,0.735,,0,501400,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,КурганГКао,KGKC,29,76198,43,42,43,42.2,42.6,42.2,1790,,42,,0,500810,,0,3,SUR,-1.4,2025-04-29
TQBR,2025-04-29,КурганГКап,KGKCP,49,105210,50.6,50,50.8,50.8,50.6,50.8,2080,,51,,0,507846,,0,3,SUR,0.4,2025-04-29
TQBR,2025-04-29,КалужскСК,KLSB,228,2405141,23.56,23.2,23.99,23.28,23.49,23.28,102400,23.49,23.49,,2405141,2405141,,0,3,SUR,-1.44,2025-04-29
TQBR,2025-04-29,Кристалл,KLVZ,109,485836,3.81,3.81,3.84,3.818,3.82,3.818,127200,,3.82,,0,502213.6,,0,3,SUR,-0.05,2025-04-29
TQBR,2025-04-29,КАМАЗ,KMAZ,1889,32349568,111,106.8,111.3,108.7,109.1,107.7,296450,109.4,109.4,,24555495,24555495,,0,3,SUR,-3.32,2025-04-29
TQBR,2025-04-29,КМЗ,KMEZ,95,373230,1256,1190,1256,1196,1212,1196,308,,1226,,0,511340,,0,3,SUR,-4.78,2025-04-29
TQBR,2025-04-29,КоршГОК ао,KOGK,4,157800,40200,39000,40200,39000,39400,39000,4,40400,40400,,646800,565800,,0,3,SUR,-2.99,2025-04-29
TQBR,2025-04-29,СаратНПЗ,KRKN,7,72650,9100,9000,9150,9150,9100,9150,8,,9300,,0,501050,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,СаратНПЗ-п,KRKNP,68,1140860,8200,8160,8280,8200,8200,8200,139,8200,8200,,1140860,1140860,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,ТКЗКК ап,KRKOP,48,375500,12.92,12.68,13.22,12.74,12.9,12.74,29100,,12.84,,0,508638,,0,3,SUR,0.63,2025-04-29
TQBR,2025-04-29,КрасОкт-ао,KROT,231,6507840,1515,1512,1699,1575,1603,1575,4060,1603,1603,,6507840,6507840,,0,3,SUR,2.67,2025-04-29
TQBR,2025-04-29,КрасОкт-1п,KROTP,78,767890,485,484,519,486,499,486,1540,499,499,,767890,767890,,0,3,SUR,0.41,2025-04-29
TQBR,2025-04-29,Красэсб ао,KRSB,51,629480,16.3,16,16.44,16,16.1,16,39100,16.1,16.1,,629480,629480,,0,3,SUR,-2.44,2025-04-29
TQBR,2025-04-29,Красэсб ап,KRSBP,36,146356,16.46,15.92,16.46,15.96,16.08,15.92,9100,,16.3,,0,500538,,0,3,SUR,-2.69,2025-04-29
TQBR,2025-04-29,КузнецкийБ,KUZB,235,727819,0.0351,0.0342,0.0351,0.0342,0.0346,0.0342,21030000,0.0346,0.0346,,727819,727819,,0,3,SUR,-2.29,2025-04-29
TQBR,2025-04-29,ОргСинт ао,KZOS,1668,15385883,80.3,78.9,85.7,78.9,82.4,78.9,186680,82.4,82.4,,15385883,15385883,,0,3,SUR,-2.11,2025-04-29
TQBR,2025-04-29,ОргСинт ап,KZOSP,2037,7696552.5,21.61,20.91,21.66,20.91,21.24,20.91,362390,21.24,21.24,,7696552.5,7696552.5,,0,3,SUR,-2.74,2025-04-29
TQBR,2025-04-29,Европлан,LEAS,9782,123024706.3,650.3,626,666,631.9,636.4,632.6,193273,636,636,,71174249.3,71174249.3,,0,3,SUR,-2.71,2025-04-29
TQBR,2025-04-29,Лента ао,LENT,4518,85347956,1450,1450,1512,1481.5,1476,1484.5,57826,1469.5,1469.5,,45329612,45329612,,0,3,SUR,2.2,2025-04-29
TQBR,2025-04-29,Фармсинтез,LIFE,625,6814905,3.76,3.65,3.785,3.67,3.715,3.67,1833500,3.715,3.715,,6814905,6814905,,0,3,SUR,-2.91,2025-04-29
TQBR,2025-04-29,ЛУКОЙЛ,LKOH,35159,2846235795,6827,6700,6868,6760,6797,6725,419378,6801,6801,,1940319311.5,1940319311.5,,0,3,SUR,-1.49,2025-04-29
TQBR,2025-04-29,Ламбумиз,LMBZ,104,859649.5,511.5,488,518.5,488,500,488,1719,500,500,,859649.5,859649.5,,0,3,SUR,-5.88,2025-04-29
TQBR,2025-04-29,Лензолото,LNZL,82,1372360,12650,12520,12700,12540,12590,12540,109,12590,12590,,1372360,1372360,,0,3,SUR,-0.79,2025-04-29
TQBR,2025-04-29,Лензол. ап,LNZLP,423,3093270,1820,1750,1820,1775,1790,1775,1729,1790,1790,,3093270,3093270,,0,3,SUR,-2.47,2025-04-29
TQBR,2025-04-29,ЛЭСК ао,LPSB,220,3603810,65,60.7,65,62.15,62.15,62.15,58000,62.15,62.15,,3603810,3603810,,0,3,SUR,-2.66,2025-04-29
TQBR,2025-04-29,РСетиЛЭ,LSNG,181,2284268,14.3,14.03,14.3,14.07,14.17,14.07,161200,14.17,14.17,,2284268,2284268,,0,3,SUR,-1.61,2025-04-29
TQBR,2025-04-29,РСетиЛЭ-п,LSNGP,744,16302393.5,206.8,205.2,207.55,205.25,206.1,205.25,79090,206.1,206.1,,16302393.5,16302393.5,,0,3,SUR,-0.75,2025-04-29
TQBR,2025-04-29,ЛСР ао,LSRG,43607,1387003618.8,786.2,768,795.8,783,781.6,780.2,1774323,778.2,778.2,,781617999.8,781617999.8,,0,3,SUR,-10.3,2025-04-29
TQBR,2025-04-29,Левенгук,LVHK,50,419410,29.8,29.2,29.8,29.5,29.55,29.5,14200,,29.6,,0,515175,,0,3,SUR,-1.17,2025-04-29
TQBR,2025-04-29,МагадЭн ао,MAGE,86,217626,3.18,3.08,3.19,3.09,3.14,3.13,69400,,3.14,,0,510659,,0,3,SUR,-1.88,2025-04-29
TQBR,2025-04-29,МагадЭн ап,MAGEP,725,3293980,2.43,2.2,2.43,2.23,2.29,2.23,1437000,2.29,2.29,,3293980,3293980,,0,3,SUR,-8.61,2025-04-29
TQBR,2025-04-29,ММК,MAGN,55384,1619573933.3,34.75,33.77,34.78,34.14,34.16,33.99,47415050,34.17,34.17,,1346870478.2,1346870478.2,,0,3,SUR,-2.07,2025-04-29
TQBR,2025-04-29,МТС Банк,MBNK,3522,74062342,1283.5,1235,1288,1235,1261,1260,58735,1261.5,1261.5,,49784551,49784551,,0,3,SUR,-1.83,2025-04-29
TQBR,2025-04-29,MDMG-ао,MDMG,4414,59890378.3,992.9,987,999,992,993.3,992.8,60294,993.8,993.8,,31610193.4,31610193.4,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,Мегион-ао,MFGS,8,39210,360,354,360,354,356,354,110,,359,,0,502320,,0,3,SUR,-1.67,2025-04-29
TQBR,2025-04-29,Мегион-ап,MFGSP,6,13880,232,230.5,232,230.5,231.5,230.5,60,,229.5,,0,505150,,0,3,SUR,-0.65,2025-04-29
TQBR,2025-04-29,МГКЛ,MGKL,1543,15199637.4,2.5665,2.461,2.59,2.5165,2.5215,2.4865,6028500,2.5405,2.5405,,6560998.75,6560998.75,,0,3,SUR,-3.12,2025-04-29
TQBR,2025-04-29,Магнит ао,MGNT,80088,7102897718,4770,4430.5,4795,4556,4594.5,4467,1546222,4624.5,4624.5,,4896582371,4896582371,,0,3,SUR,-6.22,2025-04-29
TQBR,2025-04-29,СМЗ-ао,MGNZ,0,0,,,,7440,,,0,,,,0,0,,0,3,SUR,,2025-04-29
TQBR,2025-04-29,МГТС-5ао,MGTS,31,224170,1185,1150,1185,1180,1160,1180,193,,1165,,0,542290,,0,3,SUR,-0.84,2025-04-29
TQBR,2025-04-29,МГТС-4ап,MGTSP,186,1150188,844,836,848,840,840,840,1370,840,840,,1150188,1150188,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,ТНСэнМарЭл,MISB,23,226700,49,47.8,49,47.8,48.2,47.8,4700,,49,,0,500050,,0,3,SUR,-2.65,2025-04-29
TQBR,2025-04-29,ТНСэМаЭл-п,MISBP,9,55040,46,45.3,46.4,45.5,45.9,45.3,1200,,46.1,,0,502130,,0,3,SUR,-2.37,2025-04-29
TQBR,2025-04-29,МосБиржа,MOEX,36160,1577067513.1,203.85,198.09,204.81,200.05,201.17,199.6,7839670,201.48,201.48,,1101384599.6,1101384599.6,,0,3,SUR,-2,2025-04-29
TQBR,2025-04-29,РоссЦентр,MRKC,1446,12698404.4,0.57,0.5454,0.5718,0.5542,0.5598,0.5542,22681000,0.5598,0.5598,,12698404.4,12698404.4,,0,3,SUR,-2.77,2025-04-29
TQBR,2025-04-29,Россети СК,MRKK,50,378892.4,16.96,16.74,17.06,16.94,16.92,16.94,22400,,16.96,,0,678904.6,,0,3,SUR,0,2025-04-29
TQBR,2025-04-29,РСетиЦП ао,MRKP,635,12365160,0.3856,0.377,0.3856,0.3775,0.3806,0.3775,32490000,0.3806,0.3806,,12365160,12365160,,0,3,SUR,-2.4,2025-04-29
TQBR,2025-04-29,РсетСиб ао,MRKS,331,1777899,0.535,0.5185,0.5405,0.532,0.53,0.5225,3356000,0.532,0.532,,1237358,1237358,,0,3,SUR,-2.25,2025-04-29
TQBR,2025-04-29,Россети Ур,MRKU,824,10853462,0.402,0.3802,0.4058,0.3942,0.3938,0.3852,27560000,0.3994,0.3994,,5507988,5507988,,0,3,SUR,-4.32,2025-04-29
TQBR,2025-04-29,РсетВол ао,MRKV,670,2402960,0.07225,0.0713,0.07235,0.07175,0.07175,0.07175,33480000,0.07175,0.07175,,2402960,2402960,,0,3,SUR,-1.58,2025-04-29
TQBR,2025-04-29,РоссЮг ао,MRKY,424,2908123,0.0714,0.06815,0.07175,0.0684,0.06955,0.0684,41820000,0.06955,0.06955,,2908123,2908123,,0,3,SUR,-4.27,2025-04-29
TQBR,2025-04-29,РСетиСЗ ао,MRKZ,556,6927254.5,0.063,0.06,0.063,0.061,0.06185,0.061,111980000,0.06185,0.06185,,6927254.5,6927254.5,,0,3,SUR,-3.25,2025-04-29
TQBR,2025-04-29,МордЭнСб,MRSB,16,162920,0.744,0.732,0.744,0.732,0.74,0.732,220000,,0.754,,0,603900,,0,3,SUR,-1.88,2025-04-29
TQBR,2025-04-29,+МосЭнерго,MSNG,2059,21710155,2.242,2.19,2.261,2.2165,2.227,2.2115,9749000,2.231,2.231,,10046209,10046209,,0,3,SUR,-1.56,2025-04-29
TQBR,2025-04-29,РСетиМР ао,MSRS,606,3999280,1.1725,1.15,1.2,1.159,1.1695,1.1565,3420000,1.1685,1.1685,,2363862,2363862,,0,3,SUR,-1.57,2025-04-29
TQBR,2025-04-29,Мостотрест,MSTT,822,6600424.5,137.9,132.05,138.35,133,135.05,133,48880,135.05,135.05,,6600424.5,6600424.5,,0,3,SUR,-3.94,2025-04-29
TQBR,2025-04-29,Мечел ао,MTLR,88577,2648894368.78,97,91.63,97.03,93,93.65,93.16,28285715,93.86,93.86,,1725070902.18,1725070902.18,,0,3,SUR,-3.96,2025-04-29
TQBR,2025-04-29,Мечел ап,MTLRP,9936,271889533.5,98.3,93.15,98.4,94.6,95.2,94.1,2856460,95.25,95.25,,167353364,167353364,,0,3,SUR,-4.18,2025-04-29
TQBR,2025-04-29,МТС-ао,MTSS,15662,740082644,220.1,216.7,221.75,218.95,219.75,217.35,3367740,220.2,220.2,,571768609,571768609,,0,3,SUR,-1.23,2025-04-29
TQBR,2025-04-29,М.видео,MVID,5071,78742520.65,109.7,106.1,111.95,108.2,108.45,106.8,725918,108.95,108.95,,27981551.9,27981551.9,,0,3,SUR,-2.64,2025-04-29
TQBR,2025-04-29,iНПОНаука,NAUK,527,9778025,474.5,470,518,498,503,498,19430,503,503,,9778025,9778025,,0,3,SUR,5.17,2025-04-29
TQBR,2025-04-29,НЕФАЗ,NFAZ,197,2656080,343.5,327.5,343.5,328.5,333,327.5,7980,333,333,,2656080,2656080,,0,3,SUR,-4.24,2025-04-29
TQBR,2025-04-29,НКХП ао,NKHP,907,25782710,820,815,843,817,829,819,31110,829,829,,25782710,25782710,,0,3,SUR,-0.61,2025-04-29
TQBR,2025-04-29,НКНХ ао,NKNC,429,4503744.5,91.75,89.05,91.75,89.65,90.8,89.65,49600,90.8,90.8,,4503744.5,4503744.5,,0,3,SUR,-2.29,2025-04-29
TQBR,2025-04-29,НКНХ ап,NKNCP,691,5148161.8,71.48,69.6,71.48,70.1,70.3,70.1,73240,70.3,70.3,,5148161.8,5148161.8,,0,3,SUR,-1.52,2025-04-29
TQBR,2025-04-29,Нижкамшина,NKSH,63,756210,46.5,45.6,46.9,45.85,46.1,45.85,16400,46.1,46.1,,756210,756210,,0,3,SUR,-2.65,2025-04-29
TQBR,2025-04-29,НЛМК ао,NLMK,31727,877766592.6,134.04,129.96,134.72,131.02,131.68,130.24,6665660,131.78,131.78,,560723551.8,560723551.8,,0,3,SUR,-2.83,2025-04-29
