BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-04-15,Светофор,SVET,822,1526910.8,16.1,15.85,16.4,16.05,16.1,16.05,94936,16.1,16.1,,1526910.8,1526910.8,,0,3,SUR,-0.31,2025-04-15
TQBR,2025-04-15,Светофор п,SVETP,873,2958917.75,24.1,21.95,25,23.05,23.8,23.05,124431,23.8,23.8,,2958917.75,2958917.75,,0,3,SUR,-4.55,2025-04-15
TQBR,2025-04-15,Т-Техно ао,T,68105,7950577886.6,3108,3084.4,3153.8,3127.6,3122,3147.8,2546637,3122.4,3122.4,,5633033712,5633033712,,0,3,SUR,1.41,2025-04-15
TQBR,2025-04-15,ТамбЭнСб,TASB,18,36108,1.386,1.38,1.4,1.388,1.388,1.388,26000,,1.326,,0,505256,,0,3,SUR,0.58,2025-04-15
TQBR,2025-04-15,ТамбЭнСб-п,TASBP,47,629120,0.854,0.84,0.89,0.842,0.862,0.84,730000,0.862,0.862,,629120,629120,,0,3,SUR,-1.41,2025-04-15
TQBR,2025-04-15,Татнфт 3ао,TATN,34401,1406882102.4,684,674.6,689.6,681,681,684.1,2065820,680.3,680.3,,1192724001.1,1192724001.1,,0,3,SUR,-0.34,2025-04-15
TQBR,2025-04-15,Татнфт 3ап,TATNP,9920,164347508,648.6,638.6,649.7,642.9,645,646.2,254795,643.9,643.9,,115303887.2,115303887.2,,0,3,SUR,-0.37,2025-04-15
TQBR,2025-04-15,ТГК-1,TGKA,3033,42897163.6,0.006726,0.006472,0.006768,0.006508,0.006552,0.006564,6531200000,0.006568,0.006568,,33967629.6,33967629.6,,0,3,SUR,-2,2025-04-15
TQBR,2025-04-15,ТГК-2,TGKB,56,774325,0.00665,0.0066,0.00667,0.00662,0.00662,0.00662,117000000,0.00662,0.00662,,774325,774325,,0,3,SUR,-0.45,2025-04-15
TQBR,2025-04-15,ТГК-2 ап,TGKBP,68,282592,0.01025,0.01004,0.01026,0.01004,0.01013,0.01004,27900000,,0.01009,,0,506678,,0,3,SUR,-0.4,2025-04-15
TQBR,2025-04-15,ТГК-14,TGKN,1330,23121070,0.00827,0.00808,0.00831,0.0081,0.00815,0.0081,2835700000,0.00815,0.00815,,23121070,23121070,,0,3,SUR,-2.06,2025-04-15
TQBR,2025-04-15,ТНСэнрг ао,TNSE,10,52240,2260,2250,2285,2285,2270,2285,23,,2285,,0,500850,,0,3,SUR,1.11,2025-04-15
TQBR,2025-04-15,РСТомск ао,TORS,10,70520,0.536,0.536,0.546,0.544,0.542,0.544,130000,,0.544,,0,516780,,0,3,SUR,0.74,2025-04-15
TQBR,2025-04-15,РСТомск ап,TORSP,11,49480,0.409,0.409,0.415,0.415,0.412,0.415,120000,,0.41,,0,512670,,0,3,SUR,0.73,2025-04-15
TQBR,2025-04-15,ТМК ао,TRMK,6002,201039944,110.18,107.56,112.04,108.96,109.7,110.14,1832670,109.68,109.68,,136722702.4,136722702.4,,0,3,SUR,-0.27,2025-04-15
TQBR,2025-04-15,Транснф ап,TRNFP,39020,1560279728.4,1243.2,1233.8,1274.6,1267,1256,1267.2,1242186,1253.2,1253.2,,1101765682,1101765682,,0,3,SUR,2.46,2025-04-15
TQBR,2025-04-15,Таттел. ао,TTLK,571,4264801,0.7015,0.7015,0.7395,0.7115,0.714,0.7115,5973000,0.714,0.714,,4264801,4264801,,0,3,SUR,1.43,2025-04-15
TQBR,2025-04-15,ТЗА ао,TUZA,145,2880445,185,182.5,188.5,187,186.5,187,15440,186.5,186.5,,2880445,2880445,,0,3,SUR,1.91,2025-04-15
TQBR,2025-04-15,ЮГК,UGLD,10371,219722349.4,0.729,0.7273,0.7354,0.731,0.7306,0.7314,300758000,0.7306,0.7306,,174797861.7,174797861.7,,0,3,SUR,0.3,2025-04-15
TQBR,2025-04-15,ЮжКузб. ао,UKUZ,229,775772,1066,1040,1194,1064,1098,1064,707,1098,1098,,775772,775772,,0,3,SUR,-0.37,2025-04-15
TQBR,2025-04-15,iАвиастКао,UNAC,2446,49484920,0.576,0.5605,0.5775,0.5655,0.568,0.569,87157000,0.567,0.567,,37702724.5,37702724.5,,0,3,SUR,-0.61,2025-04-15
TQBR,2025-04-15,ЮУНК ао,UNKL,105,953580,5640,5550,5780,5600,5640,5600,169,5640,5640,,953580,953580,,0,3,SUR,0,2025-04-15
TQBR,2025-04-15,Юнипро ао,UPRO,6038,155055258,1.728,1.693,1.735,1.707,1.714,1.716,90451000,1.712,1.712,,112831065,112831065,,0,3,SUR,-0.64,2025-04-15
TQBR,2025-04-15,УрКузница,URKZ,13,437700,33800,33600,33800,33800,33700,33800,13,,33700,,0,504900,,0,3,SUR,0.6,2025-04-15
TQBR,2025-04-15,УралСиб ао,USBN,217,3588978,0.1608,0.1528,0.1615,0.1536,0.1554,0.1536,23090000,0.1554,0.1554,,3588978,3588978,,0,3,SUR,-4.42,2025-04-15
TQBR,2025-04-15,ЮТэйр ао,UTAR,25,71050,12.92,12.82,13.11,12.92,12.92,12.92,5500,,12.99,,0,511862,,0,3,SUR,-0.39,2025-04-15
TQBR,2025-04-15,ОВК ао,UWGN,4582,77447883.58,42.8,42.5,43.5,42.92,42.92,43.2,1804237,42.92,42.92,,54122477.5,54122477.5,,0,3,SUR,1.22,2025-04-15
TQBR,2025-04-15,VEON,VEON-RX,147,1184985.5,88.05,86.25,90.6,88.1,88.05,88.1,13460,88.05,88.05,,1184985.5,1184985.5,,0,3,SUR,-0.51,2025-04-15
TQBR,2025-04-15,ВолгЭнСб,VGSB,51,995100,10.55,10.55,11.4,10.55,10.95,10.55,91000,10.95,10.95,,995100,995100,,0,3,SUR,2.43,2025-04-15
TQBR,2025-04-15,ВолгЭнСб-п,VGSBP,20,327860,10.4,10.4,11,10.52,10.58,10.52,31000,,10.52,,0,505080,,0,3,SUR,3.14,2025-04-15
TQBR,2025-04-15,Варьеган,VJGZ,98,1084090,2555,2555,2700,2610,2625,2610,413,2625,2625,,1084090,1084090,,0,3,SUR,3.78,2025-04-15
TQBR,2025-04-15,Варьеган-п,VJGZP,35,260730,1570,1525,1575,1555,1550,1555,168,,1550,,0,515075,,0,3,SUR,-1.27,2025-04-15
TQBR,2025-04-15,"МКПАО ""ВК""",VKCO,16002,390045841.3,250,245,251.3,245.8,247.5,246.7,1576109,247.4,247.4,,318328736.9,318328736.9,,0,3,SUR,-1.36,2025-04-15
TQBR,2025-04-15,ВХЗ-ао,VLHZ,77,678948,194.4,191.6,200,191.6,194.6,191.6,3490,194.6,194.6,,678948,678948,,0,3,SUR,-0.73,2025-04-15
TQBR,2025-04-15,ТНСэнВорон,VRSB,82,1034850,386.5,383.5,388.5,385,386,385,2680,386,386,,1034850,1034850,,0,3,SUR,-0.77,2025-04-15
TQBR,2025-04-15,ТНСэнВор-п,VRSBP,64,458860,128.6,124.2,130.2,124.2,125.8,124.2,3650,,126,,0,514200,,0,3,SUR,-3.42,2025-04-15
TQBR,2025-04-15,ВИ.ру,VSEH,2077,21459792.3,97.35,95,98.95,96.3,96.95,96.45,221349,96.95,96.95,,16619614.55,16619614.55,,0,3,SUR,-0.92,2025-04-15
TQBR,2025-04-15,ВСМПО-АВСМ,VSMO,402,23015360,31280,31060,31700,31200,31360,31400,734,31340,31340,,13477000,13477000,,0,3,SUR,0.9,2025-04-15
TQBR,2025-04-15,ВыбСудЗ ао,VSYD,5,69300,11550,11550,11550,11550,11550,11550,6,11700,11700,,784900,515800,,0,3,SUR,0,2025-04-15
TQBR,2025-04-15,ВыбСудЗ ап,VSYDP,1,8500,8500,8500,8500,8500,8500,8500,1,,8600,,0,507850,,0,3,SUR,-0.58,2025-04-15
TQBR,2025-04-15,ВТБ ао,VTBR,125460,5438907749.07,75.88,75.23,77.47,76.25,76.4,77.1,71186705,76.38,76.38,,3849736575.8,3849736575.8,,0,3,SUR,2.12,2025-04-15
TQBR,2025-04-15,ЦМТ ао,WTCM,233,1468470,14.08,13.98,14.22,14.06,14.08,14.06,104300,14.08,14.08,,1468470,1468470,,0,3,SUR,2.48,2025-04-15
TQBR,2025-04-15,ЦМТ ап,WTCMP,423,4426622,12.8,12.54,13.26,12.9,12.96,12.9,341500,12.96,12.96,,4426622,4426622,,0,3,SUR,2.54,2025-04-15
TQBR,2025-04-15,iВУШХолднг,WUSH,20061,411954888.91,187.5,186.6,192.8,188.6,189.84,189.57,2170058,189.94,189.94,,261894147.66,261894147.66,,0,3,SUR,1.23,2025-04-15
TQBR,2025-04-15,КЦ ИКС 5,X5,25783,1081886815.5,3351,3323.5,3377,3339,3343,3347,323642,3339.5,3339.5,,788304427,788304427,,0,3,SUR,-0.12,2025-04-15
TQBR,2025-04-15,ЯТЭК ао,YAKG,135,792168,59.05,58.1,59.15,58.15,58.45,58.15,13550,58.45,58.45,,792168,792168,,0,3,SUR,0.17,2025-04-15
TQBR,2025-04-15,ЯНДЕКС,YDEX,25952,1587629103.5,4135.5,4111,4199.5,4150,4153,4193,382299,4151,4151,,1165825167,1165825167,,0,3,SUR,1.78,2025-04-15
TQBR,2025-04-15,Якутскэнрг,YKEN,16,127340,0.476,0.469,0.476,0.47,0.472,0.469,270000,,0.472,,0,518890,,0,3,SUR,-0.85,2025-04-15
TQBR,2025-04-15,Якутскэн-п,YKENP,8,37010,0.365,0.365,0.373,0.371,0.37,0.371,100000,,0.371,,0,505190,,0,3,SUR,0.27,2025-04-15
TQBR,2025-04-15,ТНСэнЯр,YRSB,20,207660,712,712,734,712,716,712,290,,726,,0,500960,,0,3,SUR,-1.11,2025-04-15
TQBR,2025-04-15,ТНСэнЯр-п,YRSBP,32,258085,195.5,190,201.5,190.5,195.5,191,1320,,195,,0,551420,,0,3,SUR,0.53,2025-04-15
TQBR,2025-04-15,Займер ао,ZAYM,1836,16630538.5,145.25,145.15,149.1,147.1,147.25,147.1,112940,147.1,147.1,,11844367,11844367,,0,3,SUR,1.41,2025-04-15
TQBR,2025-04-15,ЗИЛ ао,ZILL,153,1814475,4290,4130,4290,4160,4180,4160,434,4180,4180,,1814475,1814475,,0,3,SUR,-2.69,2025-04-15
TQBR,2025-04-15,ЗВЕЗДА ао,ZVEZ,25,364270,7.82,7.56,7.98,7.66,7.75,7.66,47000,,7.76,,0,520170,,0,3,SUR,0,2025-04-15
